Job Title,Company Name,Location,Sector,Job Type,Salary,Job Responsibilities,URL Link
Business Analyst,EDESK SDN. BHD.,Kuala Lumpur,Business/Systems Analysts (Information & Communication Technology),Full time,"RM 5,000 – RM 6,500 per month",What you’ll be doing: Communicate with Clients and Gather Business Requirements Analyse Business Requirements and Solution Develop Functional Documentation Produce Mockup Screens Application Functional Assurance Key Requirements: Understand Technology such as Workflow Processes and Automation Good in Enterprise Industry Knowledge Good in English Communication and Writing Passionate to be Solution Consultant Initiative and Keen to Improve Preferred Qualification and Experience: Any qualifications with related knowledge Enterprise Technical Knowledge Business Requirement Analysis Figma Prototyping Experienced in IT Project Implementation,https://my.jobstreet.com/job/81871998?type=standard&ref=search-standalone&origin=jobCard#sol=d7660b614094866704791a33ac76f57d5315c07e
Associate IT Business Analyst,Hitachi eBworx Sdn. Bhd.,"Petaling Jaya, Selangor",Business/Systems Analysts (Information & Communication Technology),Full time,,"About the role Join Hitachi eBworx Sdn. Bhd. as an Associate IT Business Analyst working in our Petaling Jaya, Selangor office. In this full-time role, you will play a key part in aligning business requirements with technological solutions to drive innovation and improve operational efficiency. What awaits: Latest Tools & Tech-Work with cutting-edge technologies to stay ahead. Career Growth-Access training, certifications, and mentorship. Great Pay & Perks-Competitive salary, bonuses, and allowances. What you'll be doing Develop innovative solutions, conduct research, and collaborate with internal and customer teams. Support workshops and presentations for bank clients. Document user requirements, create test scripts, and develop user guides and training materials. Perform functional testing to ensure systems meet requirements. Collaborate closely with the team to translate requirements into functional applications. What we're looking for Degree in Business, Engineering, Computer Science, IT, or a related field. Fresh graduates or those with less than 2 years of experience (financial services industry is an advantage) are welcome to apply. Basic programming knowledge is a plus. Strong communication skills in English. Detail-oriented, eager to learn, and committed to growth. Flexible, independent, and a team player. Apply now to join our dynamic team and take the next step in your career.",https://my.jobstreet.com/job/81890705?type=standard&ref=search-standalone&origin=jobCard#sol=cb0987210b948e62cf33ee532cc89119fddc6d07
IT Business Analyst,PYMSOFT SDN. BHD.,"Petaling Jaya, Selangor",Business/Systems Analysts (Information & Communication Technology),Full time,"RM 4,000 – RM 6,000 per month",Requirement Gathering and Analysis Solution Design and Evaluation Project management support Data analysis and reporting Testing and quality assurance Documentation Stakeholder communication Change management Continuous Improvement,https://my.jobstreet.com/job/82373591?type=standard&ref=search-standalone&origin=jobCard#sol=aa83528ef1fba95a72038d4f4e6df5ff69d95dd4
Business System Analyst,Kasatria Technologies Sdn Bhd,Kuala Lumpur,Business/Systems Analysts (Information & Communication Technology),Full time,,Job Scope User Requirements Gathering Research & Analysis to identify useful features that can help to meet business objectives Planning of business process & documentation of workflow in the form of Flowcharts or Wireframes Coordination with R&D team to execute business processes that have been approved Testing of platforms to ensure user experience is consistent with pre-agreed business process Documentation of bugs encountered and proposed resolution Good to have Ability to listen & communicate effectively Hands-on experience with Flowcharts & Wireframes A passion to create intelligent solutions that uplifts the user's experience Continuous desire to improve the world around us Submitting your application Fresh graduates are welcome to apply ^_^ Experienced candidates will be remunerated accordingly,https://my.jobstreet.com/job/82376471?type=standard&ref=search-standalone&origin=jobCard#sol=011ce53db2c115eb1174f3160d5004592e635d41
Business Analyst,Pos Malaysia Berhad,Kuala Lumpur,Business/Systems Analysts (Information & Communication Technology),Full time,,"Own It: Collecting and cleaning data from diverse sources, ensuring data accuracy and high quality to maintain trust in our analysis. Proactively identify trends, patterns, and relationships in data, offering insights that empower decision-making across the business. Build Trust: Synthesize and manipulate large datasets to provide clear and valuable insights to stakeholders. Communicate findings in a transparent manner to foster strong, trusting relationships. Perform ad-hoc analyses to address specific business cases and challenges, offering reliable conclusions and data-driven advice. One Team: Collaborate with cross-functional teams to translate analytical findings into actionable insights that benefit the entire organization. Support team efforts by being an active participant in creating and maintaining essential documentation and reports. Move Fast: Utilize SQL or Python to extract and transform data swiftly from relational databases, enabling quick insights and fast-paced decision-making. Execute ad-hoc analyses with agility, delivering valuable conclusions to drive timely business actions. Delight Customers: Use advanced data analysis tools like Power BI (or Tableau) to create visually compelling dashboards that communicate insights clearly, delighting internal and external customers with well-presented data. Leverage your understanding of diagnostic and descriptive analysis to predict future trends and drive improvements that enhance the customer experience. Qualifications: Minimum of 2-3 years of experience in the analytics field Expertise in data visualization, particularly Power BI or Tableau Proficient in SQL and Python/R for data extraction and transformation Knowledge of the AWS environment is a plus Familiarity with data modeling is an advantage Experience with JIRA, Confluence, and Agile Scrum methodology is a bonus Experience in logistics is a plus Bachelor's degree (or equivalent) in mathematics, computer science, economics, or statistics Proven ability to succeed in a collaborative, team-oriented environment",https://my.jobstreet.com/job/82445280?type=standard&ref=search-standalone&origin=jobCard#sol=4dbb503b0e8b27761b8fd4750b85b81aed37c653
Business Analyst (Customer Service),Concentrix,Kuala Lumpur,Business/Systems Analysts (Information & Communication Technology),Full time,,"Job Description Key Responsibilities: Supervise a work group by assigning tasks and monitoring attendance, providing input on client-assigned tasks. Maintain accurate metrics for both individual performance of direct reports and overall team performance. Gather customer feedback from diverse sources, including surveys, online reviews, and social media platforms. Analyze customer data to identify trends, patterns, and opportunities for enhancement. Transform raw data into actionable insights and provide recommendations to refine processes and products. Collaborate with the product development team to improve website usability, navigation, and overall user experience. Track the effects of customer feedback-driven changes and adjust strategies accordingly. Stay updated on industry trends and best practices in e-commerce. Contribute to designing and implementing customer surveys to capture relevant data. Maintain a customer-centric approach, prioritizing customer experience in all decisions. Consumer Voice Analysis: Responsible for data analysis of consumer feedback on consumer devices, identifying significant or common issues, and uncovering valuable requirements. Collaborate with related teams to resolve issues and drive business improvements, conducting research analysis and reporting. Continuously improve data analysis efficiency using advanced data and visualization tools, supporting automated public opinion monitoring goals. Public Sentiment & Social Media Monitoring: Monitor social media platforms, news forums, and other platforms for trending topics and emergencies. Produce public opinion monitoring reports, assess public sentiment impacts, and propose effective guidance. Manage content operations for the company’s opinion monitoring system, including keyword and classification management, sample handling, and analysis model optimization.",https://my.jobstreet.com/job/82442417?type=standard&ref=search-standalone&origin=jobCard#sol=0ecd882e168ee51a87c9fbecdfbaca30900ec614
Project Consultant/Business Analyst,Three Enix Consulting Sdn Bhd,Kuala Lumpur,Consultants (Information & Communication Technology),Full time,"RM 5,000 – RM 7,000 per month","We are seeking a talented and experienced Project Consultant or Business Analyst to join our team! We also offering superb career growth opportunities, great compensation and benefits. You will play an important role, such as: Prepare project documentation such as User Requirement Specification, Functional Specification, Test Plan, etc... Work with stakeholders to gain an in-depth understanding of business requirements. Discussing projects and their parameters with external clients, internal business users and software developers. Developing innovative solutions for operational and strategies changes, which is a business analyst's primary role, planning and defining the project scope, setting deadlines, sort out communication strategies. Ensure project stay on schedule and adhere to deadlines. Track project progress & milestones, deliverables and change requests. Collaborating with stakeholders, IT, and management to better assess the goal, presenting conclusions and recommendations to management. Works closely with internal teams to deliver agreed scope through managing business analysis activities. To succeed in this role, we will need you to have: Candidate must possess at least a Diploma, Advanced/Higher/Graduate Diploma, Degree, Computer Science/Information Technology (Computer/Telecommunication) or equivalent. Proven working experience as a Project Consultant or Business Analyst in the information technology sector. Solid IT technical background with understanding or hands-on experience in software development and web technologies. Good management, negotiation, written and communications and presentation skill. Problem-solving, results-oriented, self-motivated, good interpersonal skill, attentive and detailed. Ability to work on own initiative with minimal supervision, good time management, priorities and organizational skills to work on multi-tasks with high sense of urgency. Experience with Jira, Trello or other project management tools. Are you ready to make that career shift & grow a great portfolio with us? Click the ‘Apply Now’ button and we will get in touch with you soon. *This position is open for Malaysian only.*",https://my.jobstreet.com/job/82190070?type=standard&ref=search-standalone&origin=jobCard#sol=84820a64ccca7eb1732e613dc8c765c093747025
Business Analyst,Capgemini Services Malaysia Sdn Bhd,Kuala Lumpur,Business/Systems Analysts (Information & Communication Technology),Full time,,"End to end BA knowledge/experience in Digital or Mobile Banking or Wealth or Financial Planning Have ability to convince and influence stakeholders towards a business decision, and have experience in large complex engagement Independently lead or supported large scale complex Implementation Proficiency in project management tools (like Confluence, JIRA, excel, etc.) Strong communication and articulation skills as the role requires to liaise directly with the senior stakeholders",https://my.jobstreet.com/job/81907461?type=standard&ref=search-standalone&origin=jobCard#sol=5da8f55435dab22235de985bef24b45329ded4ed
Business analyst,HISEVEN SDN. BHD.,Kuala Lumpur,Business/Systems Analysts (Information & Communication Technology),Full time,,"Responsibilities: Responsible for performing requirement gathering according to product manager needs and performing first level user support. Serve as a liaison between product manager and IT in supporting business requirements gathering, request prioritization, planning and execution of functional and non-functional requirements, delivery of functional specification/ use cases and support of the UAT and System Integration Testing. Work with the product managers to elicit detailed business requirements and prioritization. Work with the technical team to assess the request’s complexity and derive the required effort for the solution delivery. Work with the product managers and technical team to ensure business requirements and scope of delivery are well defined based on the delivery timeline. Deliver artefacts such as functional specification, use cases, test plan and other relevant documents in supporting the user sign-off and test execution. Plan and execute functional and System Integration Testing. Support the business in the UAT testing. Mandatory skillset: Preferably Degree in Computer Science, Business Information System, or related field. Proven business analysis experience with strong analytical and problem-solving skills. Possess strong planning, communication, negotiation and presentation skills with strong domain knowledge software development. At least 2 years of relevant working experience, preferably in the SAAS . Possess leadership skills with hands-on experience as a Business Analyst. Self-motivated and able to work under pressure. Able to communicate in chinese and english",https://my.jobstreet.com/job/82377901?type=standard&ref=search-standalone&origin=jobCard#sol=4104a75a885cade0eb788dbda0607d82222ffccb
Business Analyst,Sherwin-Williams Services (Malaysia) Sdn Bhd,"Klang, Selangor",Business/Systems Analysts (Information & Communication Technology),Full time,"RM 4,500 – RM 5,500 per month","JOB DESCRIPTION: Responsible for computing pricing and quotations for the SEA region. Analyses below information and provide valuable input for the management decision making: Price Tracking by customers. Gross Margin analysis (including GM exceptional report and follow-up with Finance and other functional department). Daily Sales Reporting for SEA. Monthly Sales Reporting for SEA. Maintain and manage master price file in Oracle system. Handles and track customer complaints raised by Commercial Team in our internal Quality Alert system Handles ISO Yearly Certification and Audit Requirements for Customer Service Department. Handles ad-hoc assignments by Region CS Manager 2. JOB SPECIFICATIONS: Minimum Degree holder with at least 3 years working experience in accounting, preferably in a multinational company. Ability to effectively communicate with team members. Proficiency in MS Excel, MS Word and Power Point. Possess good organizational and analytical skills. Multi-task oriented. Able to work under minimum supervision, handle work pressure, with proactive and initiative attitude. Experience in marketing or sales activities is an added advantage. Must be customer and result oriented. Possess excellent interpersonal and communication skills and problem solving abilities. Must be able to speak fluently and write professionally bilingual, (ie) English and Chinese.",https://my.jobstreet.com/job/82600829?type=standard&ref=search-standalone&origin=jobCard#sol=b375530b64ee1fa19025e848e4c2567ddf06bba7
Senior Business Analyst (Software Development),ALPHAWAVE INNOVATIONS SDN. BHD.,"Bukit Bintang, Kuala Lumpur",Business/Systems Analysts (Information & Communication Technology),Full time,"RM 7,000 – RM 10,000 per month","Job Summary: The Senior Business Analyst is responsible for leading the analysis, documentation, and management of business requirements throughout the project lifecycle. This role involves working closely with stakeholders, project managers, and technical teams to ensure that the business needs are clearly understood and that the proposed solutions meet those needs. What you'll do in this role: Requirement Gathering and Analysis: Collaborate with stakeholders to gather, document, and analyze business requirements. Conduct interviews, workshops, and observations to understand business processes and identify areas for improvement. Create detailed business requirement documents (BRDs), functional specifications, and use cases. 2. Solution Design and Development: Work with technical teams to design and develop solutions that meet business requirements. Ensure that solutions are aligned with business goals and objectives. Participate in the design and review of test cases, process change requests, and manage project scope. 3. Project Management: Act as a liaison between the business units and the technical teams. Manage and track the status of requirements throughout the project lifecycle; enforce and redefine as necessary. Provide project management support as needed, including project planning, scheduling, and reporting. 4. Stakeholder Communication: Communicate changes, enhancements, and modifications of business requirements to project managers, sponsors, and other stakeholders so that issues and solutions are understood. Prepare and deliver reports, recommendations, or alternatives for improving processes. 5. Testing and Validation: Develop and execute test plans to ensure that the solutions meet the specified requirements. Coordinate and support user acceptance testing (UAT). 6. Leadership: Lead and mentor junior Business Analysts, providing guidance and support to help them develop their skills. 7. Continuous Improvement: Continuously improve business analysis processes and methodologies. Stay current with industry best practices and emerging technologies. Job Requirements: • Bachelor's degree in Finance, Business Administration, Information Technology, or related field (or equivalent experience). • A minimum 6 years of experience working as Business Analyst or similar roles is required. • Strong analytical and problem-solving skills. • Excellent communication and interpersonal skills. • Ability to work collaboratively in a cross-functional team environment. • Experience with requirements management tools and documentation practices. • Payment or financial domain knowledge is an additional advantage. • Experience with business analysis tools such as Microsoft Visio, Lucid chart or similar software. Benefits: 13th Annual Wages + Yearly Increment Project Bonus Annual Leave / Medical Leave Electronic Claims Flexible Working Hours Well-Stocked Office Pantry Positive Work Environment Say ""NO"" to office politic, a young company with more opportunity",https://my.jobstreet.com/job/82537249?type=standard&ref=search-standalone&origin=jobCard#sol=faec906d420ec0f71580b93e9f3965965b9195e2
Business Analyst,Felix Digital Sdn Bhd,Kuala Lumpur,Business/Systems Analysts (Information & Communication Technology),Full time,,"Job Descriptions Elicit requirements using interviews, document analysis, requirements workshops, surveys, site visits, business process descriptions, use cases, scenarios, business analysis; task and workflow analysis Critically evaluate information gathered from multiple sources, reconcile conflicts, and decompose high-level information into details Proactively communicate and collaborate with external and internal customers to analyze information needs and functional requirements and deliver the following artifacts as needed: (Functional requirements - Business Requirements Document, Use Cases, Specs and Interface designs) Successfully engage in multiple initiatives simultaneously Work independently with users to define concepts and under direction of superior Drive and challenge business units on their assumptions of how they will successfully execute their plans Serves as the conduit between the customer community (internal and external customers) and the software development team through which requirements flow Develop requirements specifications according to standard templates, using natural language Collaborate with developers and subject matter experts to establish the technical vision and analyze trade-offs between usability and performance needs Be the liaison between the business units, technology teams and support teams Evaluating business processes, anticipating requirements, uncovering areas for improvement, and developing and implementing solutions. Job Requirements Candidate must possess at least a Bachelor's Degree, Professional Degree in Computer Science/Information Technology, Engineering (Computer), Business Studies/Management or equivalent 2 to 3 year(s) of working experience as a Functional or Business Analyst is required for this position Customer interfacing experience – customer presentation, drive and challenge business units on their assumptions of how they will successfully execute their plans Excellent communication skills (written and verbal) and able to interact professionally with a diverse group, executives, managers and subject matter experts Experience in SQL Server, Programming will be advantageous Strong analytical and product management skills required, including a thorough understanding of how to interpret customer business needs and translate them into application and operational requirements Bilingual in English and Mandarin as required to communicate and collaborate with external and internal English and Mandarin speaking customers to analyze information needs and functional requirements and deliver the artifacts as needed. Interested candidates, kindly email detailed resumes to us via clicking on Apply Now button below with indicating availability, current and expected salary. All profiles will be handled with strictest confidentiality. Only shortlisted candidates will be notified. Thank you.",https://my.jobstreet.com/job/82311925?type=standard&ref=search-standalone&origin=jobCard#sol=0793703f9e8570fb1cec2cad6acbf2f780115715
Business Analyst/Tester,BITZARO PAY SDN. BHD.,"Petaling Jaya, Selangor",Business/Systems Analysts (Information & Communication Technology),Full time,"RM 5,000 – RM 7,500 per month","As a Business Analyst, you will play a crucial role in bridging the gap between business needs and technical solutions. Utilizing Agile Methodology, you will collaborate closely with the Product Manager and Product Owner, and Tech Lead/Engineer team manager to define the system's scope and objectives. We seek a detail-oriented, analytical thinker who can translate business requirements into actionable insights to drive product development and innovation. What you be doing: Leveraging Agile Methodology, assist Product Manager and Product Owner in formulating scope and objectives of the system. Prepare flow charts, models, and procedures and conduct feasibility studies, provide input into decisions about prioritizing projects and allocating IT resources. Prepare and maintain technical documentation to guide system users and to assist with the ongoing operation, maintenance, and development of the system. Requirements Gathering , Functional Specifications Preparation , Co-ordination during User Acceptance Testing including the preparation , End User Training Preparation & Documentation & Transition Change Management Activities . Looks for opportunities to automate business process with technology. Develop use cases, customer scenarios, and/or demos, and plan and coordinate testing of the newly developed or enhanced applications and provide support. Develop test cases based on product requirements and specifications Perform functional testing, including unit testing, integration testing, system testing, and acceptance testing Identify and document defects in bug tracking software Verify that issues are resolved by retesting fixes Ensure that all test cases are covered and the product is thoroughly tested Combine test cases and test results, output test reports, and provide comprehensive evaluations of product quality Collaborate with developers and other team members to resolve issues and ensure product quality Participate in product release activities Continuously improve test processes and methodologies Stay up-to-date with the latest testing tools and technologies Identify areas for automation and create automated tests Who we are looking for: Bachelor's degree in Computer Science, Information Technology, or a related field 2+ years of experience in software testing preferable knowledge of software testing methodologies, tools, and techniques Experience in functional testing, including unit testing, integration testing, system testing, and acceptance testing Strong problem-solving and analytical skills Excellent communication skills, both written and verbal Ability to work independently and manage multiple tasks simultaneously Knowledge of bug tracking software such as JIRA or Bugzilla Familiarity with programming languages such as Java or Python is a plus Experience in gaming or related industries is a plus",https://my.jobstreet.com/job/82487631?type=standard&ref=search-standalone&origin=jobCard#sol=cb92de21c2c1d4c64283a7e52b14fb6bd1c9c212
Technical Business Analyst,Fusang Exchange Ltd,"Kuala Lumpur Sentral, Kuala Lumpur",Business/Systems Analysts (Information & Communication Technology),Full time,,"Application Link: https://link.fusang.co/tech-business-analyst-jobstreet ** ONLY applicant who apply via the link will be considered. Key Responsibilities Engage with project stakeholders to gather product information and cooperate with all primary business and team members. Provide professional written documents and clear reports to all involved team members and business owners to facilitate the working progress. Identify real user requirements and investigate areas of improvement based on feedback. Work closely with a cross functional team to find solutions to complex problems. Conduct workshops with all involved project team members (SDLC/STLC contributors) to help implement QA plans and testing methods. Identifying budgets, deadlines, and primary requirements for test plans. Validate end results from executed plans and confirm fulfillment of requirements by leading UAT testing with different business units. Job Qualifications & Skill Sets Possess at least a Diploma or Bachelor’s Degree in Technology or Business . Minimum 1-2 years experience in a Technical Business Analyst or Quality Assurance Engineer role. Must have strong analytical and problem-solving skills with a can-do attitude. A background in software development would be a plus. Knowledge in corporate services, fund management and accounting will be the advantage. Knowledge of project management methodologies and tools like Jira Able to communicate effectively with developers and with business owners. Able to work as a part of the team and independently as and when needed. Proficiency in data analysis tools and techniques is a plus. Excellent communication and interpersonal skills withcross-functional teams.",https://my.jobstreet.com/job/82044881?type=standard&ref=search-standalone&origin=jobCard#sol=592390ccbe5f0ceb517335af48d4cfc82503e3a5
"Analyst, Regional Business",Ricoh Business Services Asia Pacific Sdn Bhd,"Glenmarie, Selangor",Business/Systems Analysts (Information & Communication Technology),Full time,,"Job Description Act as the liaison between IT and business users as well as IT and 3rd party vendors Conduct business/technical requirements gathering sessions to produce business process and functional requirement-related documentation Understand the business needs, balance the requirements amongst business stakeholders and recommend solutions Conduct system integration testing and assist in customization development troubleshooting Prepare test plan/test script, test Report and UAT log Prepare training materials and Provide User training Support user acceptance testing System go-live supports Work closely with local and regional team Requirement University graduate, preferably in Computer Science, Information Systems, or a related discipline 3 – 5 years of relevant working experience in business analysis Knowledge and practical experiences in D365 FO/CE, At least two year’s hands-on experience with ERP/CRM system Ability to deliver according to schedule and quality criteria Proactive, fast-learning, self-motivated and able to work under pressure and independently Strong analytical and problem-solving skills, along with being organized, structured and assertive Proficiency in English We are seeking candidates proficient in Mandarin to effectively communicate with Mandarin-speaking clients Experience in Application development will be an advantage Skills Experience in process standardization and harmonization is strongly preferred Experience in CRM/ERP system implementation is an advantage Experience in Microsoft Platform is an advantage Related Microsoft D365 FO/CE Certification is an added value",https://my.jobstreet.com/job/82503606?type=standard&ref=search-standalone&origin=jobCard#sol=8d97551b4aa9bfbeef0fdd548673b1899affba7e
Business Analyst,HFG (Hong Kong) Limited,Kuala Lumpur,Business/Systems Analysts (Information & Communication Technology),Full time,"RM 8,000 – RM 11,000 per month","Role Summary: The primary purpose of this role is to manage the investigation, resolution, and triage of issues related to in-scope finance applications. This includes assessing business impact, collaborating with business users and functional/technical teams, and ensuring timely, efficient, and effective resolution to maintain seamless business operations and prevent recurrence. The role also involves identifying potential enhancement and automation opportunities, assisting in the design and implementation of changes to finance systems, data, and processes to improve resilience, efficiency, and scalability across Prudential Group entities. Furthermore, the role requires close collaboration with key stakeholders within Finance and other functional leads to support project implementation activities, with a specific focus on Oracle, SmartStream, Coupa systems, and the Procure-to-Pay process. Key Responsibilities: Finance Application Support (Oracle, SmartStream, Coupa):Evaluate, categorize, and prioritize incidents and service requests. Manage the assessment, validation, and approval of data requests. Investigate, diagnose, and resolve business-related issues. Assess system and business impact and escalate to appropriate support tiers. Collaborate with business users and functional/technical teams for solution development and prioritization. Triage, prioritize, and monitor change requests and enhancements. Manage performance of internal and external service providers and critically analyze proposed solutions. Maintain and update existing FAQs and job aids. Deliver training and provide guidance to users on the utilization of finance applications. Finance Project:Identify potential enhancement and automation opportunities within day-to-day support activities. Assist in the design and implementation of changes to finance systems, data, and processes to enhance resilience, efficiency, and scalability across Prudential Group entities. Collaborate closely with key stakeholders within Finance and other functional leads to support project implementation activities, focusing on Oracle, SmartStream, Coupa systems, and the Procure-to-Pay process. Elicit, analyze, and validate business requirements and data. Monitor and track the status of deliverables, milestones, and action plans by action owners. Develop and deliver presentations to stakeholders on project-related topics. Ensure project documentation is properly maintained and updated in a timely manner. Support ad-hoc project assignments. Minimum Requirements: Education: Bachelor’s Degree or equivalent, preferably in Finance or Accounting. Experience:4-5 years of consulting or business analyst experience; a combination of experience in external audit (preferably Big 4) or finance operations may be considered. Experience in finance system implementation projects in a consulting or business capacity. Experience in designing and constructing business processes and organizational structures. Experience in advising management on operating/service delivery models, shared services, or outsourcing design and implementation. Project management experience is an advantage. Experience in the insurance and asset management industries is an advantage. Special Skills or Business Knowledge: Strong knowledge of finance systems and processes. Strong stakeholder management, project management, and analytical skills. Excellent written and verbal communication, and presentation skills. Proficiency in Microsoft Office Suite and Power BI. Understanding of the impact of digital/intelligent technologies on Finance. Ability to work independently and collaboratively with diverse stakeholders. Other Attributes: Independent, proactive, and takes ownership of assigned tasks and responsibilities. Strong interpersonal and communication skills. Strong organizational and project management skills. Service-oriented, committed to teamwork, and able to thrive in a fast-paced environment",https://my.jobstreet.com/job/82120224?type=standard&ref=search-standalone&origin=jobCard#sol=7fea422151fd61e3bbf2d42a28f8a1f960545327
Business Analyst (Project Implementation),CODEMAX SDN BHD,"Puchong, Selangor",Business/Systems Analysts (Information & Communication Technology),Full time,"RM 4,000 – RM 6,000 per month","Codemax is looking for a high calibre Business Analyst to be part of the expansion plan in Malaysia, Singapore and Philippines. The candidate will contribute to a high calibre team in a business that is experiencing rapid growth. We are looking for a professional who has demonstrated solid performance and work in a constantly changing environment, dealing with ambiguity, and demonstrate problem-solving capability with limited oversight. The candidate must have great communication skills, a fast learner and team player. Project handling experience is strongly preferred. This is a full time position based in Puchong, Selangor. WHAT you will be doing: Help their team effectively execute and complete projects with as little friction as possible Opportunity to involve in project implementation for Malaysia & Singapore. Develop project plans and track and measure project milestones Provide support throughout the project lifecycle and create technical proposals Communicate project requirements to development, UI/UX, and DevOps teams Identify areas of software gaps and propose new features to improve effectiveness Involve in the project Implementation stage and provide end-user training to the clients Provide support to the clients post-implementation stage Continually identify areas of potential project delay and promptly implement solutions WHAT you will be entitled: Candidate will be entitled to project completion incentive scheme for every project assigned and completed successfully (extra income* from 1.5K to 5K). Please Take Note: Candidates with positive attitude and personality are welcome to apply for this position. Ability to communicate in Mandarin is a must to apply for this position as we need to communicate with clients / partners from Mandarin speaking countries.",https://my.jobstreet.com/job/82266056?type=standard&ref=search-standalone&origin=jobCard#sol=17559434b4d8428876e68f96a7bd4e64a3d2b447
Business Analyst,Tune Protect Group Berhad,Kuala Lumpur,Business/Systems Analysts (Information & Communication Technology),Full time,,"Job Description: Collaborate with stakeholders to identify, document, and prioritize automation opportunities. Analyse business processes to determine suitability for automation and recommend process optimization. Develop detailed process documentation, including process maps, workflows, and functional requirements. Work closely with RPA developers to design and validate automated solutions. Act as a liaison between business units, IT teams, and the RPA development team. Communicate effectively with stakeholders to manage expectations and provide updates on project progress. Oversee the end-to-end lifecycle of RPA projects, from requirements gathering to implementation and post-deployment support. Ensure timely delivery of projects within scope and budget. Define test scenarios and validate the performance of automated solutions. Create comprehensive documentation for automated processes and train end-users as needed. Provide support during UAT and production go-live phases. Monitor and evaluate the performance of deployed bots, identifying opportunities for optimization and enhancements. Assist in official communication of the team in Viva Engage. Job Requirement: Bachelor’s degree in Business Administration, Computer Science, Information Technology, or any related field. Minimum of 3 years of experience as a Business Analyst, with at least 2 years specializing in RPA or automation projects. Familiarity with RPA tools and technologies (e.g. UiPath, Power Automation) is a plus. Proficiency in MS Office Suite (Word, Excel, PowerPoint) Knowledge of process analysis tools and techniques. Strong analytical and problem-solving abilities. Excellent communication and stakeholder management skills. Proven ability to work collaboratively in cross-functional teams. Diversity & Inclusion Commitment The Compay is committed to providing equal employment to all individuals regardless of their race, colour, religion, gender, sexual orientation, gender identity, national origin, age, disability, marital status or any other characteristic protected by applicable laws. We try make sure everyone has a fair chance to work with us, no matter where they’re from or who they are. We believe having different kinds of people on our team makes us better and more creative. Our friendly environment is all about treating every person with respect and making sure everyone’s ideas count. We want people from all all walks of life to apply and be part of our mission to create a place where everyone is welcome and valued.",https://my.jobstreet.com/job/82119343?type=standard&ref=search-standalone&origin=jobCard#sol=bd24d4d825aa9cfd3f50d1dff8b3085c05b3c649
"Exec, Digital Business System Analyst",Hong Leong MSIG Takaful Berhad,"Petaling Jaya, Selangor",Business/Systems Analysts (Information & Communication Technology),Full time,"RM 2,800 – RM 4,000 per month","Job Description Understand digital business needs, gather requirements, and write solution designs and user stories for end-to-end implementation Collaborate with cross-functional teams of business analysts, software engineers, architects, project managers, product owners, designers, and test engineers to analyze, design, and develop innovative solutions to address business needs Plan, control and realize solutions end-to-end by focusing on user centricity, simplicity, scalability, quality assurance, proper documentation, and business impact Develop POCs with the team and deploy to pilot markets to prove feasibility and access business impact Key contributor to the Business Analyst cohort to ensure continuous development of BA skillsets and career growth Support/troubleshoot issues reported by global users and work with service providers to implement long-term solution Understanding on digital ecosystems, development frameworks, agile methodology and good knowledge on web applications Job Requirement Bachelor's degree in Computer Science, Information Technology, or a related IT field. At least 2 years in Digital Business System Analyst position Strong understanding of business analysis methodologies and best practices. Familiarity with project management tools and software (e.g., Jira, ClickUp, Microsoft Project, Draw.io, Microsoft Visio). Proficiency in documenting business requirements and use cases. Solid understanding of IT systems, software development, and enterprise software solutions. Excellent communication, presentation, and interpersonal skills. Analytical mindset with problem-solving abilities Certifications (preferred but not required), Certified Business Analysis Professional (CBAP) & Agile or Scrum certifications (e.g., Certified ScrumMaster). Why Join Us? Medical Benefits Annual Leave and Medical Leave benefits. EPF/SOSCO & EIS Shuttle Service to and from the nearest LRT",https://my.jobstreet.com/job/82153573?type=standard&ref=search-standalone&origin=jobCard#sol=cfa1a9ef96e997f19276b1b322ea9cf202c2b3ae
