Job Title,Company Name,Location,Sector,Job Type,Salary,Job Responsibilities,URL Link
Senior Software Engineer,ACCORD INNOVATIONS SDN. BHD.,"Petaling, Selangor",Engineering - Software (Information & Communication Technology),Full time,,"Job Title: Senior Software Engineer Domain: MNC Job Type: Permanent Location: Petaling Jaya Work Type: Hybrid/Remote Role Summary We are seeking a seasoned Senior Software Engineer to join our talented team. As a Senior Software Engineer, you will play a pivotal role in designing, implementing, and maintaining the core system and infrastructure that powers our applications. You will lead technical initiatives, mentor junior engineers, and collaborate with cross-functional teams to deliver high-quality solutions that meet both technical and business requirements. Key Responsibilities Lead the design and development of API services, ensuring scalability, reliability, and performance. Architect and optimize database schemas, queries, and data storage solutions to support efficient data retrieval and manipulation. Design, implement, and maintain automated testing frameworks and CI/CD pipelines to ensure the reliability and robustness of application code. Collaborate with frontend engineers, product managers, and stakeholders to understand requirements and translate them into technical solutions. Lead code reviews and provide constructive feedback to peers to maintain code quality and adherence to best practices. Stay up-to-date with the latest development trends, tools, and technologies, and advocate for their adoption when appropriate. Mentor junior engineers and foster a culture of learning and continuous improvement within the engineering team. Participate in technical discussions, architecture reviews, and strategic planning sessions to drive technical innovation and excellence. Requirements Bachelor’s or Master’s degree in Computer Science, Engineering, or a related field. 5-7 years of experience in C# and related frameworks (e.g., .NET Core, ASP.NET). Proficiency in Greenfield software development, with a proven track record of designing and delivering scalable and reliable applications. Strong understanding of MSSQL database systems, including design and query optimization. Experience in leading technical initiatives and mentoring junior engineers. Excellent problem-solving skills and the ability to troubleshoot complex technical issues. Strong communication and collaboration skills, with the ability to work effectively in cross-functional teams. Preferred Qualifications Experience with cloud platforms (e.g., AWS, Azure, GCP) and containerization technologies (e.g., Docker, Kubernetes). Familiarity with DevOps practices and tools for continuous integration and deployment (Terraform, etc.). Knowledge of data modeling, database design, Artificial Intelligence and Machine Learning, and optimization techniques. Understanding of cybersecurity, privacy, and compliance principles and best practices.",https://my.jobstreet.com/job/82442783?type=standard&ref=search-standalone&origin=jobCard#sol=7465fa1c56de0b85313a69708a5ed7bff3661d47
AI Data Product Manager,SUNIA SDN BHD,"Kuala Lumpur Sentral, Kuala Lumpur",Product Management & Development (Information & Communication Technology),Full time,,"Position Summary As an AI Data Product Manager, you will be the bridge between our data, engineering, and product teams. You will drive the strategy and execution of AI data products, ensuring they meet market needs and align with our business goals. You will manage product lifecycle, prioritize data requirements, and ensure smooth collaboration to create high-impact AI solutions. Key Responsibilities Develop and execute the product strategy for AI data products, aligning with company goals. Collaborate with data scientists, engineers, and stakeholders to define product requirements and ensure data-driven solutions. Manage the product roadmap and prioritize features to maximize business value and meet deadlines. Define key performance indicators (KPIs) to measure the success of data products and make data-driven decisions. Conduct market research and user feedback analysis to identify trends and opportunities for new data product features. Lead cross-functional teams in the development and launch of AI data products, ensuring timely and high-quality delivery. Work closely with the AI and engineering teams to ensure seamless integration of data products into AI models and applications. Manage the data lifecycle, from data collection and storage to processing and utilization. Ensure compliance with data privacy regulations and industry standards. Qualifications Bachelor's degree in Computer Science, Engineering, Data Science, or a related field. Proven experience (3+ years) as a Product Manager, preferably in AI or data-driven products. Strong understanding of AI/ML technologies, data processing, and data analytics. Experience in managing AI data products and working with cross-functional teams. Ability to define and communicate product vision, roadmap, and features to stakeholders. Strong analytical, problem-solving, and decision-making skills. Excellent communication and leadership skills to collaborate with diverse teams. Experience with agile methodologies and product management tools.",https://my.jobstreet.com/job/82100222?type=standard&ref=search-standalone&origin=jobCard#sol=68452ccd3dec3500d1945daf2a1de4a367101a29
Big Data Engineer,Lenovo,"Petaling, Selangor",Engineering - Software (Information & Communication Technology),Full time,,"Why Work at Lenovo We are Lenovo. We do what we say. We own what we do. We WOW our customers. Lenovo is a US$57 billion revenue global technology powerhouse, ranked #248 in the Fortune Global 500, and serving millions of customers every day in 180 markets. Focused on a bold vision to deliver Smarter Technology for All, Lenovo has built on its success as the world’s largest PC company with a full-stack portfolio of AI-enabled, AI-ready, and AI-optimized devices (PCs, workstations, smartphones, tablets), infrastructure (server, storage, edge, high performance computing and software defined infrastructure), software, solutions, and services. Lenovo’s continued investment in world-changing innovation is building a more equitable, trustworthy, and smarter future for everyone, everywhere. Lenovo is listed on the Hong Kong stock exchange under Lenovo Group Limited (HKSE: 992) (ADR: LNVGY). Description and Requirements Job Responsibilities: Participate in the design, development, and maintenance of big data platforms to support massive data storage, computation, and analysis needs. Assist in building data warehouses, real-time/offline data processing systems, and optimizing data pipeline performance. Contribute to ETL (Extract, Transform, Load) workflow development, supporting data cleansing, transformation, and modeling based on business requirements. Learn and apply big data frameworks (e.g., Hadoop, Spark, Flink) to solve business problems. Collaborate with algorithm engineers and product managers to enable data-driven decision-making. Requirements: Education: Fresh graduates with a bachelor’s or master’s degree in Computer Science, Software Engineering. Skills: Proficiency in at least one programming language (Python/Scala). Familiarity with big data ecosystem tools (Hadoop/Spark/Hive/HBase/Kafka, etc.). Strong SQL skills and foundational data analysis capabilities. Basic understanding of distributed systems and database principles. Preferred Qualifications: Experience in big data-related internships or projects. Knowledge of OLAP engines (ClickHouse/Doris/StarRocks, etc.). Familiarity with cloud platforms (AWS/Alibaba Cloud) or containerization technologies (Docker/Kubernetes). Soft Skills: Strong logical thinking, self-learning ability, and passion for technology. Excellent communication skills and teamwork mindset.",https://my.jobstreet.com/job/82213582?type=standard&ref=search-standalone&origin=jobCard#sol=f75fae04dd84efaf8c07d47c41b4c0a38b48603a
Software Developer,GOCLOUD TECHNOLOGIES (M) SDN. BHD.,"Petaling Jaya, Selangor",Developers/Programmers (Information & Communication Technology),Full time,,"About The Company KumoTM (kumoteam.co) is a provider of Clinic Management Software as a Service (SaaS) for the medical, healthcare, and wellness industries. With a strong track record in the Medical Aesthetics, Beauty, and Wellness sectors through the AoikumoTM (aoikumo.com) brand, as well as in Dental, Veterinary, and Primary Care through the kumoDentTM (kumodent.com), kumoVetTM (kumovet.com), and kumoDocTM (kumodoc.com) products respectively, KumoTM has established itself as a leader in the field. By leveraging its successful platforms, KumoTM aims to offer cutting-edge software solutions to the medical field, ranging from appointment scheduling to billing and after-care. Our products are built to last, with regular updates ensuring they meet both current and future business needs, resulting in significant transformative advantages. In collaboration with Mediconnexions Consulting, KumoTM goes beyond its role as a software provider by offering patient infographics on treatments within its platform. These infographics can be conveniently shared directly to the patient's mobile device. We need people like you to join the team to apply what you love to do so that we can all grow together. A place where it's all about fun, doing what you do best! Job Summary & The Opportunity KumoTM is currently seeking dynamic individuals who take ownership of their work, driven by a passion for problem-solving and providing innovative solutions to join our team as a Senior Software Developer. As a Senior Software Developer, you'll leverage your expertise in algorithms and data structures, alongside your sharp analytical and reasoning abilities, to craft a top-tier, highly scalable codebase within the constraints of project timelines and the software development lifecycle. Your daily tasks will involve brainstorming technical solutions, drafting comprehensive technical specifications, coding robust and testable software, integrating third-party components, documenting and sustaining software functionality, as well as diagnosing, debugging, and enhancing existing software modules within our suite of applications. If you're someone who appreciates a vibrant workplace atmosphere and finds joy in coding, then you've definitely landed in the right spot! Join us and let's embark on a journey of growth together! What you’ll contribute: Develop applications on C#, CSS, JavaScript, JQuery, PHP, AngularJS, and VueJS Familiarity with relational database systems (SQL Server) Foster a collaborative environment by closely working with frontend and backend developers, and UI/UX designers. Writing high quality, clean and concise codebase that is highly efficient, scalable, and maintainable. Integrate third-party software or frameworks seamlessly, ensuring full compatibility with KumoTM applications. Work on bug fixing and improving application performance. Document and communicate findings, recommendations, and solutions. Communicate with the team lead to ensure that deliverables are completed on schedule and within specified timelines. Offer technical guidance and mentorship to junior team members to promote a culture of learning and advancement. You will be a good fit if: You possess a Diploma / Bachelor’s Degree in Software Engineering, Computer Science, Information Technology, Information Systems, Computer Engineering, or similar. At least 1 year of experience in the related field, a plus point if you have understanding in Artificial Intelligence (AI) development. Fresh graduates encouraged to apply. Strong programming skills in developing and troubleshooting applications. Advanced familiarity and experience in the following will be preferred: AngularJS, VueJS, CSS, HTML, PHP, C#, relational database systems (SQL Server). Good written and professional verbal communication skills in English. Comfortable working in an agile environment to routinely deploy changes. Capable to perform multi-tasking efficiently. Excellent planning and time arrangement skills. Willing to continuously improve and update own skillset through self-initiative research and training which we will provide. Fast learner and able to work independently & efficiently with a ""must solve"" attitude How will this career benefit you? Attractive remuneration package. Training and certification sponsored by the company. We practice a vibrant & energetic office culture with fun working environment. We provide opportunities for career advancement within the company. We host yearly festive dinners/ lunch, team building activities and various fun employee engagement activities (monthly birthday celebrations, Christmas lucky draw, sports, eating sessions etc). Our office is next to Citta mall and other eateries with reasonably priced food. Other benefits: optical, dental and wellness benefits, ample basement parking, snacks and fruits in pantry, pool table, karaoke, Nintendo, coffee and tea provided. Of course with a clean, comfortable and beautiful office environment.",https://my.jobstreet.com/job/82290806?type=standard&ref=search-standalone&origin=jobCard#sol=821a7e13a66cbb6fccecfb35f9c2169e1830c2a8
AI Operations Specialist,Global Wisdom Services Sdn Bhd,Kuala Lumpur,Customer Service - Call Centre (Call Centre & Customer Service),Full time,,"Key Responsibilities Design, develop, and maintain chatbot applications. Optimize chatbot performance and user experience. Create, update, and maintain comprehensive knowledge bases for AI systems. Ensure the accuracy and relevance of information within the knowledge bases. Implement best practices for knowledge management and information retrieval. Utilize Python for scripting, automation, and AI model development. Apply AI-related knowledge to solve problems and improve system capabilities. Stay updated with the latest advancements in AI and machine learning technologies. Requirements Proficient in both ENGLISH & MANDARIN. Bachelor's degree or above in related field. Experience in AI System Operation. Familiar with Phyton or coding is a plus. Strong team player who can get used to the fast-paced industry easily. Adapt to high-intensity work, have a strong sense of purpose and responsibility. 主要职责 设计、开发和维护聊天机器人应用程序。 优化聊天机器人性能和用户体验。 为 AI 系统创建、更新和维护综合知识库。 确保知识库中信息的准确性和相关性。 实施知识管理和信息检索的最佳实践。 利用 Python 进行脚本编写、自动化和 AI 模型开发。 应用与 AI 相关的知识来解决问题并提高系统功能。 随时了解 AI 和机器学习技术的最新进展。 要求 精通英语和普通话。 相关领域学士或以上学位。 具有 AI 系统操作经验。 熟悉 Phyton 或编码者优先。 团队合作能力强,可以轻松适应快节奏的行业。 适应高强度工作,有强烈的目标感和责任感。",https://my.jobstreet.com/job/82386773?type=standard&ref=search-standalone&origin=jobCard#sol=ad57efb888b166dc08e5c26ce81bad603905ea8d
AI Engagement Manager,Michael Page International (Malaysia) Sdn Bhd,Kuala Lumpur,Analysis & Reporting (Banking & Financial Services),Full time,$22k - $30k p.m. + Bonus + Other benefits,"The AI Engagement Manager will play a pivotal role in driving the adoption, strategy, and implementation of AI initiatives within the financial institutions AI Center of Excellence Client Details The company is a large organization in the financial services sector. Known for its commitment to innovation and technological advancement, the firm maintains a significant presence in Kuala Lumpur, striving to provide top-quality services to its vast client base. Description -Define and drive the AI strategy, ensuring alignment with the bank's overall business objectives. -Identify high-value AI use cases and opportunities to enhance banking processes, customer experience, and revenue streams. -Develop comprehensive cost structures and financial models for AI use cases. -Collaborate with finance and operational teams to ensure cost-efficiency and ROI for AI initiatives. -Build strong relationships with internal and external stakeholders to drive AI adoption. -Act as the primary point of contact for cross-functional teams, ensuring seamless collaboration and communication. -Apply deep understanding of banking processes, products, and regulations to ensure AI solutions meet industry standards. -Provide insights into domain-specific challenges and opportunities for AI implementation. -Identify and evaluate new business opportunities enabled by AI technologies Profile -Bachelor's degree in Computer Science, Business, or a related field; advanced degree preferred. -Proven experience in AI strategy, business development, or project management, preferably within the banking sector. -Strong knowledge of banking processes, products, and regulatory requirements. -Exceptional stakeholder management and communication skills. -Expertise in financial modeling and cost structure development for AI initiatives -Advanced proficiency in Microsoft PowerPoint, with a keen eye for design and storytelling Job Offer If this role as an AI Engagement Manager sounds like the perfect fit for you, we encourage you to apply today. Don't miss out on this exciting opportunity to advance your career in the financial services industry in Kuala Lumpur. To apply online please click the 'Apply' button below. For a confidential discussion about this role please contact J-Shan Loke on +603 2302 4127. Agensi Pekerjaan Michael Page International (Malaysia) Sdn Bhd | Registration No.914741-W.",https://my.jobstreet.com/job/82104794?type=standard&ref=search-standalone&origin=jobCard#sol=959eca88211d7f51abaecf7bfd875b3cc3d42b3e
Software Quality Assurance (QA) Engineer,SUNIA SDN BHD,"Kuala Lumpur Sentral, Kuala Lumpur",Testing & Quality Assurance (Information & Communication Technology),Full time,,"Position Summary We are looking for a meticulous Software QA Engineer to help us deliver reliable, high-quality software solutions. In this role, you will work closely with our development team to design and implement tests, identify defects, and ensure that our AI-driven products meet the highest standards of performance, security, and usability. Key Responsibilities Develop and execute manual and automated test cases to ensure the quality of software releases. Collaborate with developers to identify test requirements and review product specifications. Perform functional, regression, integration, and performance testing to identify and report defects. Design and maintain automated testing scripts using appropriate tools. Conduct exploratory testing to uncover potential issues and provide feedback for improvements. Ensure that the software meets functional and non-functional requirements, including scalability and security. Document and track defects, providing detailed bug reports and working with developers to resolve issues. Participate in daily stand-ups and sprint planning to provide QA input during the development process. Continuously improve QA processes, tools, and methodologies to ensure faster, more efficient testing. Qualifications Bachelor’s degree in Computer Science, Engineering, or a related field. Proven experience (2+ years) in software quality assurance, preferably in AI or technology startups. Familiarity with manual and automated testing techniques. Experience with test automation frameworks and tools (e.g., Selenium, Appium, TestNG, JUnit). Strong understanding of software development life cycle (SDLC) and agile methodologies. Ability to write clear and detailed bug reports and test cases. Strong analytical skills and attention to detail. Familiarity with AI/ML applications and technologies is a plus. Excellent communication skills and the ability to collaborate effectively with cross-functional teams.",https://my.jobstreet.com/job/82100189?type=standard&ref=search-standalone&origin=jobCard#sol=4b0480e070e40684efe658ec7d8b1b1f77c784ca
IT App Developer/Digital Marketer - Australian Company Remote Work,Front Age Consulting,Penang,Developers/Programmers (Information & Communication Technology),Full time,,"Front Age Consulting is one of Australia's largest employment-focused training and recruitment consultancy firms, specializing in the Aviation industry on a national and global level. Due to unprecedented growth, our group of companies have diversified into various industries, including pet stores, disability, travel, drop shipping and app development. We are now seeking an experienced App Developer/Digital Marketer to join our team and support our expanding operations. This is a remote role based in Malaysia. Your Mission As our new App Developer with Digital Marketing expertise, you'll be the mastermind behind our mobile applications and online presence. You'll join our vibrant global team, working remotely from Malaysia, to: Craft seamless, user-friendly mobile experiences (iOS and Android) Unleash your digital marketing magic to drive sales and engagement Collaborate with our crew to identify and prioritize project needs Stay ahead of the tech curve, exploring innovative solutions Your Story You're a tech whiz with: 3+ years of app development and digital marketing experience Programming language skills (Java, Swift, Kotlin, React Native, Objective-C, Flutter, etc) Digital marketing savvy (Google, Facebook, Instagram, Tik Tok, Twitter, YouTube, etc.) Desirable Programming languages: JavaScript, Python, C++, or C# Understanding of trending technologies e.g. Artificial Intelligence and cybersecurity best practices A passion for UI/UX and human-centered design Excellent problem-solving, communication, and project management skills A degree in Computer Science, Information Technology, or related field Proficiency in Chinese is desirable What We Offer Initial 6-months contract role during probationary period, renewable to full-time permanent employment upon satisfactory performance Freedom to work remotely from home in Malaysia A dynamic, global team environment that's supportive and fun Opportunities for growth and professional development in Australia Flexible hours and work-life balance If you have applied previously and were unsuccessful, you do not need to re-apply. For new applicants, please apply via our App Android user : https://play.google.com/store/apps/details?id=com.frontage.fac&pcampaignid=web_share Apple IOS user: https://apps.apple.com/au/app/jobs4me-australia/id6479697404",https://my.jobstreet.com/job/82279209?type=standard&ref=search-standalone&origin=jobCard#sol=33bfeb13591b232e34f75b4237305f821497b3ab
Software Engineer,Agensi Pekerjaan GMRecruitment Sdn Bhd,"Masjid Tanah, Melaka",Engineering - Software (Information & Communication Technology),Full time,"RM 4,000 – RM 5,000 per month","Technical Skills:- Python Expertise: Strong proficiency in Python programming and experience with Python web frameworks (Django, Flask), underlining the ability to craft backend services and web applications with Python's rich ecosystem. AI and Machine Learning: Demonstrated experience in developing, training, and deploying AI and machine learning models. This includes familiarity with Large Language Models (LLMs) and their application in software development, showcasing a depth of understanding in AI's capabilities to solve complex problems. Full Stack Development: Comprehensive knowledge of HTML5, NodeJS, and jQuery for crafting seamless and responsive user interfaces, paired with a solid understanding of backend development principles, ensuring a well-rounded approach to building full-stack applications. Back End Development: Proficiency in C#, .Net Core for constructing robust and scalable server-side applications, indicating a versatile skill set capable of handling diverse backend technologies. Database and Server Management: Extensive experience with MSSQL Server for efficient data handling and storage, coupled with familiarity with server management tools like Nginx and IIS Server 2019/2022, demonstrating a strong foundation in database technologies and server administration. Development Practices: Proficiency in Agile development methodologies, CI/CD pipelines, DevOps, and secure software development principles (OWASP), highlighting a commitment to modern development practices and security consciousness. Other Technical Skills: Familiarity with Visual Studio for a comprehensive development environment, emphasizing the importance of versatile development tools in creating efficient, reliable software solutions. Technical Proficiency: Front End Development: Expertise in HTML5, NodeJS, and jQuery to craft seamless and responsive user interfaces. Back End Development: Proficiency in C#, .Net Core for building robust and scalable server-side applications. Database Management: Experience with MSSQL Server to ensure efficient data handling and storage. Other Technical Skills: Familiarity with Nginx, IIS, Server 2019/2022, and Visual Studio for a comprehensive development environment. Development Practices: Solid understanding of Test Driven Development (TDD), experience in CI/CD pipelines, DevOps, Agile Development methodologies, code management, version control, and a basic grasp of OWASP principles for secure software development. AI Integration and Development: Utilize Python to develop and integrate AI models and tools, including LLMs, into our products and solutions. Work with AI frameworks and libraries (TensorFlow, PyTorch, Hugging Face Transformers) to enhance application capabilities. Backend Development with Python: Transition historic backend services and APIs to Python, ensuring seamless integration with existing systems and databases. Optimize performance and scalability to support AI-driven processes. Research and Innovation: Stay abreast of the latest trends in AI and software development. Propose and prototype new features that leverage Python and LLMs to solve complex problems and deliver value to our clients. Requirement: Degree in Computer Science, Engineering or equivalent 3 years working experience and exposure to the programming proficiency Knowledge of PLC, SCADA/HMI, MES We regret that only shortlisted candidates will be notified.",https://my.jobstreet.com/job/82229607?type=standard&ref=search-standalone&origin=jobCard#sol=eb669121dc76692c2cc34b703e1435dcb6d96d7f
Graduate Talent (Firmware Development Engineer),Intel Technology Sdn. Bhd.,Penang,Electrical/Electronic Engineering (Engineering),Full time,,"Job Details: Job Description: Intel creates world-changing technology that improves the life of every person on the planet. For more than 50 years, Intel and our people have had a profound influence on the world, driving business and society forward by creating radical innovation that revolutionizes the way we live. When you join Intel, you become part of a global organization with big ambitions. Edge Computing Group (ECG) is a division within Client Computing Group (CCG), that focused on transforming vertical industries by accelerating digital transformation, driving AI at the edge, and fostering an unmatched broad ecosystem. Employees of the Edge Computing Group have an exciting opportunity before them: To grow Intel's leadership position in the rapidly evolving Edge and AI market by delivering the best silicon, software and services that meet a wide range of customer requirements.In this Graduate Trainee position, you will join Edge Computing Group System Validation Engineering team (ECG SVE) where you will join and thrive in a team of highly qualified system engineers to conduct to qualify and deliver system software for ECG products. Join us to discover your place in our world-changing work, which offers you opportunities to:� Involve in the definition of test plans and associated test methodologies.� Conduct methodical system testing to ensure quality releases of ECG software and products, i. e. develop test contents, perform test execution, triage/debug software, and writing automation scripts.� Learn to apply state-of-the-art AI tools to improve overall system validation efficiency, performance and quality.Qualifications: Qualifications� Bachelor or Master Degree in Electrical-Electronics Engineering, Computer Engineering or Computer Science.� 1 to 3 years of experiences in programming in two or more languages like C, C++, Python, Java, C#, Perl, SQL and etc.� Python programming knowledge is a must-have.� Experiences in Artificial Intelligence (AI) development and testing is an added value.Other requirements� Good understanding of operating systems and computer architecture, such as Windows, Android, Linux, x86 Architecture and system-level knowledge. � Ability to work well in a diverse team environment and with others in cross-site organizations.� Good communication and documentation skills.� Passion in exploring engineering and technical innovations.Additionally, the candidate is� A trustworthy team player.� Proactive and self-motivated with strong analytical skills.� A resourceful person who can work independently.� An innovative person with creative thinking.Job Type: Shift: Shift 1 (Malaysia)Primary Location: Malaysia, PenangAdditional Locations: Business group: The Client Computing Group (CCG) is responsible for driving business strategy and product development for Intel's PC products and platforms, spanning form factors such as notebooks, desktops, 2 in 1s, all in ones. Working with our partners across the industry, we intend to deliver purposeful computing experiences that unlock people's potential - allowing each person use our products to focus, create and connect in ways that matter most to them. As the largest business unit at Intel, CCG is investing more heavily in the PC, ramping its capabilities even more aggressively, and designing the PC experience even more deliberately, including delivering a predictable cadence of leadership products. As a result, we are able to fuel innovation across Intel, providing an important source of IP and scale, as well as help the company deliver on its purpose of enriching the lives of every person on earth.Posting Statement: All qualified applicants will receive consideration for employment without regard to race, color, religion, religious creed, sex, national origin, ancestry, age, physical or mental disability, medical condition, genetic information, military and veteran status, marital status, pregnancy, gender, gender expression, gender identity, sexual orientation, or any other characteristic protected by local law, regulation, or ordinance. Position of Trust N/A Work Model for this Role This role will be eligible for our hybrid work model which allows employees to split their time between working on-site at their assigned Intel site and off-site. * Job posting details (such as work model, location or time type) are subject to change.",https://my.jobstreet.com/job/82140503?type=standard&ref=search-standalone&origin=jobCard#sol=a9f0c44aac6bd5c3936970dcee951623c805dcc3
Machine Vision Software Lead,Kanry Search,Selangor,Engineering - Software (Information & Communication Technology),Full time,"RM 15,000 – RM 20,000 per month","JOB RESPONSIBILITIES: Lead and manage a team of software developers focused on machine vision, ensuring high performance and effective collaboration. Oversee the full process of designing, developing, testing, and deploying machine vision algorithms and applications. Work in close collaboration with hardware, system, and automation teams to provide integrated solutions. Implement and enforce software engineering best practices, including conducting code reviews and managing version control. Drive project timelines and milestones, ensuring timely delivery of quality outcomes. Stay up-to-date with the latest advancements in machine vision technology and guide the team in adopting new tools and techniques. Manage team recruitment, evaluations, and support individual career growth. Communicate progress, challenges, and opportunities clearly to senior management. JOB REQUIREMENTS: Bachelor’s or Master’s degree in Computer Science, Software Engineering, or a related field. More than 8 years of experience in software development, with a minimum of 3 years dedicated to machine vision. Proven experience in leading and mentoring software development teams. Deep knowledge of machine vision algorithms such as object detection, image segmentation, and feature extraction. Proficiency in programming languages such as Python, C++, or C#. Hands-on experience with machine vision tools and libraries like OpenCV, Halcon, or Cognex. Familiarity with industrial automation systems and communication protocols. Strong problem-solving, decision-making, and interpersonal communication skills. Reach out Please submit your updated resume by using the APPLY NOW button By applying for this role, you consent to Kanry Search Singapore Pte Ltd’s PDPA Kanry Search Singapore | 24C2261 R22103993",https://my.jobstreet.com/job/82158514?type=standard&ref=search-standalone&origin=jobCard#sol=05a8c2253f61aba5217bd20d2b742fbf55b16867
Systems Engineer (IT),ULTRA CLEAN TECHNOLOGY (MALAYSIA) SDN. BHD.,"Batu Kawan, Penang",Networks & Systems Administration (Information & Communication Technology),Full time,,"Join UCT and be part of the fastest-growing sector in the world! We indirectly touch every semiconductor chip that goes into every smartphone, smart car and device that uses artificial intelligence. This is a critical time for the semiconductor industry and for UCT - as technology evolves, we evolve with it. UCT is a diverse workplace where every talented employee is committed to continuous innovation, challenging the status quo and exceeding customer expectations. If you are a person with a relentless drive to succeed, a strong focus on quality with a passion for success – join us today! UCT is looking for a talented Systems Engineer to join us in Malaysia! Systems Engineer with experience designing, deploying, and managing enterprise grade datacenter infrastructure, including but not limited to, virtualization, storage, and networking. The individual will possess strong written and verbal communications skills, be comfortable presenting to audiences, and enjoy being part of a fast-paced, but rewarding technical environment. Essential Duties and Responsibilities: Design and implement enterprise grade information systems and technology. Manage and monitor multiple VMWare vCenter environments. Ensure assets are responsibly and properly managed through life cycle. Maintains overall system compliance with information security policies and procedures. Design, deploy, and test disaster recovery solutions for global centralized and decentralized applications. Manage Okta Identity Management platform for SSO and MFA. Manage and oversee Office 365 enterprise tenant. Including but not limited to Azure AD, Exchange, Teams, OneDrive, SharePoint. Manage Secure email gateway Mimecast and O365 ATP. Management of Active Directory and it’s subcomponents – Group Policy, Sites and Services, DNS, etc. Serves as technical subject matter expert for the resolution of issues related to private or hosted infrastructure. Works towards cost effective solutions and enhancements to optimize functionality within the system. Research options, performs cost benefit analysis, and develops written recommendations. Manages and tunes platforms to ensure expected availability, performance and security levels are achieved. Develop and maintain scripts to automate tasks as needed. Monitor server and network uptime. Makes recommendations to improve faults as needed. Manage fleet of Windows servers. Serve as escalation point to assist in troubleshooting of infrastructure issues. Works independently or as a team member for multiple infrastructure related projects. Performs other related duties as assigned. Knowledge, Skills and Abilities: Experience managing VMWare vSphere including vcenter upgrades and migrations. Experience storage technologies to include iSCSI, FC, CIFS/SMB, NFS (HPE Nimble/HPE MSA a plus). Experience with Linux and Windows Server OS. Experience in scripting languages. Experience in AWS is a plus. Experience with Routing/switching and firewalls including routing protocols, VLANs, SDWAN, Port channel/Trunks, and SSL VPN. Educational/Certification Requirement: Bachelor's degree in computer science, MIS, engineering, or a related field. Technical certifications are highly desirable: VMware VCP, CCNP/IE, AWS. Azure. Experience Requirement: Work Experience: Minimum 10-year experience working in Information Technology roles. Minimum 3-year experience building, deploying, maintaining, virtualization platforms. Minimum 3-year experience in advanced storage configuration role. Minimum 1- year exposure to cloud platforms such as AWS, Azure, GCP. Physical Demands and Working Conditions: Criteria: Work Environment: Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. Physical Demands: Ability to climb, stoop, kneel, crouch, reach, walk, push, pull and grasp. Ability to lift up to 25 lbs. Ability to lift over 25 lbs. with assistance. Ability to move arms, hands and fingers. Ability to sit for sustained periods of time. Required to have visual acuity to perform assigned tasks Environmental Exposure: May involve exposure to moderate noise levels from printers, faxes, computers etc. Subject to hazards including electrical current, moving mechanical parts, and exposure to chemicals. Subject to frequent interruptions. Required to wear personal protective equipment where applicable. Overnight Travel: Work may require out of town travel depending upon assignment (training and meeting). Ability to travel to domestic and international UCT offices as needed. At Ultra Clean Technology, we do not just welcome diversity - we celebrate it! Ultra Clean Technology is proud to be an equal opportunity employer. We are committed to equal employment opportunity regardless of race, color, national or ethnic origin, age, religion, disability, sexual orientation, gender, gender identity and expression, marital status, and any other characteristic protected under laws and regulations.",https://my.jobstreet.com/job/82370333?type=standard&ref=search-standalone&origin=jobCard#sol=d4c610ea9f87d233968f71fadfb7b7b699ce5e30
