Job Title,Company Name,Location,Sector,Job Type,Salary,Job Responsibilities,URL Link
Service Support- Data Analyst,J&T EXPRESS (MALAYSIA) SDN. BHD.,"Bangsar, Kuala Lumpur","Analysis & Reporting (Manufacturing, Transport & Logistics)",Full time,"RM 3,300 – RM 4,500 per month","Data Collection & Analysis – Gather and analyze business data to create insightful reports. Responsible for data extraction and analysis to generate daily report and weekly report for management use. Problem-Solving & Business Improvement – Identify potential issues, develop analysis reports, and propose solutions for process optimization. Data-Driven Decision Support – Provide meaningful insights to help guide company strategy and operations. Identify potential problem from the data, develop problem analysis report and business improvement report using the existing data Tool & System Enhancement – Optimize existing analytics tools and develop new reporting modules. Industry Trend Monitoring – Stay ahead of industry developments, collect relevant data, and provide strategic recommendations. Confidential Data Management – Handle sensitive information with the highest level of accuracy and discretion. Requirements :- Minimum 2 years of experience in data analysis, reporting, or a related field. Experience working with large data sets (structured & unstructured). Strong problem-solving skills – ability to identify trends, uncover issues, and develop strategic solutions. Proficient in Microsoft Excel (VBA, VLOOKUP, Pivot Tables, etc.) and familiar with other data analytics tools. Able to consolidate data from multiple sources and generate clear, actionable reports. Highly organized, detail-oriented, and able to manage multiple tasks under tight deadlines. A proactive, result-driven team player with strong communication and analytical thinking skills. Creative thinker with excellent writing and presentation skills.",https://my.jobstreet.com/job/82432222?type=standard&ref=search-standalone&origin=jobCard#sol=9e954c203b52f7fe93c2f6166efd67d7e0a31a7e
Data Management (Payment Operations) for E-commerce - Contract (Up to RM3800),Prospect Outsourcing Sdn Bhd,"Bangsar South, Kuala Lumpur",Other (Information & Communication Technology),Contract/Temp,"RM 2,800 – RM 3,800 per month","Job Description Payment Operation team is committed to the performance of the payment channels, enabling e-commerce in Southeast Asia while developing a wide range of channels and products. If you're a dynamic individual with proven operation, analytical prowess, exceptional communication, and project management skills, all within a fast-paced environment, Payment Operation team is the perfect platform for you. The team is seeking self-motivated individuals who are truly customer-obsessed. Dive deep into data, and wield tools like SQL and other visualization tools to extract and analyze data for insightful visualizations. You also will play a crucial role in payment operation across various payment channels and domains, collaboration with key stakeholders will also be essential to plan and execute successful payment operation. Responsibilities: Provide data strategy mining for the channel performance of the payment options, and help team control the efficiency of payment channel through proper methodology. Work with internal teams to operate the daily work and campaigns that helps the payment channels to keep the performance improving. Effective Communication: Spearheaded internal communication initiatives, including crafting compelling launch emails, updates, announcements, and newsletters. Your effective communication will drive alignment across the organization. Support to the channel optimization solutions, document processing, and payment issue solving. Requirements/Qualifications: Bachelor's degree in Business, Economics, Data Science, Computer Science, or a related field Proficiency in English and Mandarin (We are seeking candidates proficient in Mandarin to effectively communicate via written and verbal with Mandarin-speaking clients) Good understanding on ecommerce, payment technology and industry players Can-do attitude, willingness to learn and listen, ability to work independently, and strong drive to get things done Ability to manage multiple complex scopes at the same time and deliver results Proven ability in SQL, Python, and data visualization skills Solution-oriented mindset with a strategic approach to challenges Capability to navigate through ambiguous situations and innovate new processes/solutions to address business challenges Strong ability to think within a strategic framework Proven ability to transform data insights into proper solutions Experience in cross-functional collaboration and project management Outstanding communication skills with the capacity to convey complex concepts to diverse audiences Job Details : Working days/hours : Monday - Friday / 9AM-6PM Working location : Bangsar South, Kuala Lumpur Status : Contract Contract duration : up to March 2026 (subject to extension or absorption into permanent based on performance & approval) Salary: up to RM 3800 (open for fresh graduates degree) Industry : E-commerce",https://my.jobstreet.com/job/82465312?type=standard&ref=search-standalone&origin=jobCard#sol=8175e65debc699159610476a61373ca22bf16f4a
Data Analyst,HUA AO SDN. BHD.,Kuala Lumpur,Analysis & Reporting (Banking & Financial Services),Full time,"RM 4,500 – RM 6,000 per month","Job Summary: The Data Analyst is responsible for collecting, organizing, and analyzing various types of data to support business decision-making. This role involves generating detailed reports and visualizations using statistical tools, monitoring data quality to ensure accuracy and consistency, and collaborating with different departments to address their data needs. The ideal candidate possesses strong analytical skills, proficiency in statistical software, and excellent communication abilities, enabling them to translate complex data insights into actionable recommendations. Job Responsibilities: Responsible for collecting, organizing, and analyzing various types of statistical data within the company, including market research, sales data, and user behavior, to support decision-making. Proficiently use statistical tools to generate detailed data reports and visualizations, presenting analysis results to management and various departments. Regularly monitor data quality to ensure accuracy, completeness, and consistency, identifying and correcting any anomalies or errors in the data. Assist different departments in identifying data needs, providing data support and analytical recommendations to help optimize operations and decision-making. Utilize data mining and modeling techniques to uncover potential trends and patterns, offering forward-looking insights to inform company strategy. Participate in various company projects, providing data analysis support, and maintaining effective communication and collaboration with team members to ensure project success. Stay updated on the latest data analysis tools and techniques in the industry, continuously enhancing personal skills and optimizing data analysis processes and methodologies. Qualifications: A diploma or higher in relevant field, preferably in statistics, mathematics, economics, computer science, or a related field. Familiar with statistical software such as SPSS, SAS etc Familiar with programming language like R, Python, etc Familiar with certain data visualisation software such as Power BI, Tableau, etc Strong data analysis skills and logical thinking, capable of extracting valuable insights from complex data sets. Excellent communication skills, able to present complex analysis results in a clear and understandable manner to non-technical stakeholders. 1 year of relevant work experience is preferred, with project management experience being a plus.",https://my.jobstreet.com/job/81911293?type=standard&ref=search-standalone&origin=jobCard#sol=80365b17a3c865b335f01d25c9f021fa152c8629
Business Process Management (Data Operations),UST Global (M) Sdn Bhd,"Penang Island, Penang",Management & Change Consulting (Consulting & Strategy),Full time,"RM 2,800 – RM 3,500 per month","Data Operation Specialist’s qualification include - 1 or 2 years experience in Data Operation and Finance -Mandarin Speaker will added advantage as will need to communicate with China & Taiwan - Good communication and interpersonal skills. Good command of spoken and written English - Ability to work as part of a cross functional team, as well as individually in order to drive issues to resolution - Good analytical and problem-solving skills - Able to deliver the planned task based on documented business process and meet time & quality requirement both independently and in a team environment - Experience working in multinational IT/semiconductor companies dealing with organizational/sales structure will be an added advantage. - Proficiency in Excel-Vlookup, Pivort-table , Word*, and PowerPoint*, and Salesforce & experience is an added advantage Data Operation Specialist’s responsibilities include - Carry out day-to-day tactical maintenance of Sales & Marketing data in this new collaborative environment to ensure data for accounts, territories, and contacts is maintained in an efficient and high-quality manner. - Liaise with internal IT partners, project team members and APAC Sales and Marketing field users to understand field relationship and business practice to provide the correct data execution and resolution in SFDC (SalesForce). - Perform account, territories, contacts, opportunities, user record maintenance in Sales CRM. - Provide IPS, Sales CRM 1st level support via Service Cloud and emails. - Perform data quality check per BPs every week or as per needed to support business needs. - Bachelor’s degree in business, finance, accounting, mathematics, statistic or similar fields.",https://my.jobstreet.com/job/82121293?type=standard&ref=search-standalone&origin=jobCard#sol=331a1dc2277ec756572db1b7c74a1f467904124c
Data Analyst (Logistic),Mighty Bakery Sdn Bhd,Selangor,"Analysis & Reporting (Manufacturing, Transport & Logistics)",Full time,"RM 3,500 – RM 5,000 per month","A Data Analyst for Truck Maintenance is responsible for analyzing and interpreting data related to the maintenance, repair, and overall health of a fleet of trucks. The goal is to optimize maintenance schedules, reduce costs, improve performance, and ensure the safety and reliability of the trucks. This role involves using data-driven insights to improve maintenance practices and help decision-makers prioritize tasks. Key Responsibilities: Collect and analyze data on truck performance, maintenance history, and repair costs and fuel consumption. Monitor key performance indicators (KPIs) such as truck downtime, maintenance costs, fuel efficiency, and maintenance schedules. Identify patterns and trends related to truck performance and maintenance needs. Develop predictive models to forecast future maintenance needs, parts replacements, potential vehicle failures and suggest preventive maintenance. Provide regular reports and visualizations on fleet health, helping management prioritize maintenance activities. Optimize the scheduling of maintenance and repairs to reduce truck downtime and maximize fleet utilization. Recommend improvements to maintenance intervals and practices to extend vehicle lifespan. Work closely with maintenance teams, and other departments to implement data-driven strategies and decisions. Monitor compliance with regulations, safety standards, and manufacturer recommendations for truck maintenance. Use data to help ensure that trucks meet safety inspection requirements and reduce the risk of accidents. Analyze and recommend cost-reduction strategies to improve operational efficiency. Skills Required: Bachelor's degree in Business Administration, Logistics, Supply Chain Management, or a related field. Proven experience with a successful track record in distribution, logistics management, and team leadership. Demonstrable ability to manage and optimize logistics operations, including transportation and maintenance processes. Proficiency with logistics software and standard industry tools. Excellent analytical and organizational skills with a strong ability to prioritize tasks in a fast-paced environment. Problem solving ability to investigate issues in the data and provide actionable insights. Clear communication skills, with the ability to effectively interact with all levels of staff and suppliers. Strong sense of urgency, attention to detail, and time management skills. Ability to work under pressure while maintaining high standards of performance and compliance.",https://my.jobstreet.com/job/81883730?type=standard&ref=search-standalone&origin=jobCard#sol=74270badf73ab7b3887de08aeecf837f3afafd3b
"Executive, Analytics",Tokio Marine Insurans (Malaysia) Berhad,"Kuala Lumpur City Centre, Kuala Lumpur",Other (Insurance & Superannuation),Full time,,"Responsibilities Assisting HOD and section heads to analyze and understand underlying operations/ customer/ strategic problems/ issues by breaking down of information at granular levels. Looking through data and finding patterns, trends, and outliers. Working with HOD and section heads to forming potential scenario(s) of solution(s) or strategies to best fit on which solution(s) to implement. Building data collection and analytical capabilities to uncover customer, product, and/or operational insights. Analyzing data (sources) and proposing solutions to operations, customer or strategic inherent problems/issues on a one-time or periodic basis Providing data-driven analytical and decision support. Developing and providing dashboard(s) and insight(s) for management reporting. Developing (process) analytical model(s) and insight(s) for customer, operational process(es) or external-facing application(s) to drive efficiency or revenue. Requirements Degree/Post-graduate/Professional qualifications in quantitative/sciences discipline. Minimum 1 year experience in insurance/financial industry in related field preferred. In depth knowledge of operations in insurance/finance related industries is an added advantage. Similar engagement experience on cross functional team(s) collaboration/drive to design and implement solution(s) focused on operations, process(es) and/or customer. Analytical, strategic and have good problem solving skills to develop both tactical execution and strategic roadmaps towards delivering customer centric business objectives. Good planning, organizational and influencing skills. Fresh graduates are encouraged to apply.",https://my.jobstreet.com/job/82411934?type=standard&ref=search-standalone&origin=jobCard#sol=ea9f7812efc3617286fbded08359e420f9415361
Insurance Data Admin & Operation Executive - Mandarin Speaking,AIA Shared Services Sdn. Bhd.,"Cyberjaya, Selangor",Data Entry & Word Processing (Administration & Office Support),Contract/Temp,,Job Description: Processing & assessing of client data in various systems to verify and confirm on the correct information as per stipulated requirements. Users may need to manually process/rectify some exceptional cases. Assist other teams (volume surge/urgent task/etc) on ad-hoc basis as and when required. Ensure that timeline and objectives as agreed with superior for any other assignments / projects / workarounds that may be assigned are met or exceeded. Ensure 100% on-time implementation of impact plans and participate / drive / contribute to team activities. Attend & get certified (OJT) to be qualified to commence processing and subsequently perform quality checks for the team. Performs other responsibilities and duties periodically assigned by supervisor in order to meet operational and/or other requirements Job Requirement: Proficient in both written and spoken English. Able to read & understand Chinese (Simplified / Traditional) Proficient or fluent in Cantonese is an advantage. Proficiency in MS Office · Experience in Data Processing/Entry is an added advantage. The role is required to follow Hong Kong working calendar. Willing to work in Cyberjaya. *This is a 1-year Contract Position.,https://my.jobstreet.com/job/82039599?type=standard&ref=search-standalone&origin=jobCard#sol=aa63ac65c96acb5e854e3c458abda2ca995cedc5
Data Processing Executive,AM LIFE INTERNATIONAL SDN BHD,"Puchong Jaya, Selangor","Analysis & Reporting (Mining, Resources & Energy)",Full time,"RM 3,000 – RM 4,000 per month","Manage and assist to lead Electronic Data Processing (EDP) Department Manage and coordinate data flow between all countries and departments Process feedback based on forms received that are related to Amlife EDP system Monitor Bi-weekly Commission payout accurately and timely Generate promotion code for each promotion campaign Manage and update all raw data for future reports usage Must be expert in using Microsoft Excel and Formulas to generate reports Prepare reports for Management on Weekly, Bi-weekly, Monthly and ad-hoc basis Job Requirement Minimum 2 years working experience related to database Proficiency in Microsoft Excel, Computer based system & SQL Strong analytical and problem solving skill",https://my.jobstreet.com/job/82187306?type=standard&ref=search-standalone&origin=jobCard#sol=82c93802cbd58ae8b9b7b091343912c24f38f95a
Power BI Senior Executive,Watson's Personal Care Stores Sdn. Bhd.,"Tun Razak Exchange, Kuala Lumpur",Government - Federal (Government & Defence),Full time,,"Job Responsibilities: Collect, analyze, and interpret sales data to identify trends, patterns, and anomalies. Develop and maintain operation reports and dashboards to track key performance indicators (KPIs). Study new / refit / existing store performance against targets and provide actionable insights to the operations team. Collaborate with cross-functional teams to streamline operations and improve the customer experience. Monitor & manage inventory plans to ensure optimal & healthy stock level. Evaluate and optimize operations processes and workflows to enhance efficiency and productivity. Prepare and present regular reports (weekly, monthly, quarterly, yearly) to management and stakeholders. Perform ad-hoc analyses to support planning & decision-making. Job Requirements: Bachelor's Degree in Statistics, Science Mathematics, Data Analytics or any related field. At least 3 years of working experience as Analyst, preferable candidate from retail operations / FMCG industry. Strong analytical skills with the ability to interpret complex data sets. Proficiency in Microsoft Excel, PowerPoint and Power Platform (Power BI, Apps, Automate). Detail oriented, good communication and good visualisation skills (Dashboard and Graph Designing). Ability to work independently and as part of a team in a fast-paced environment.",https://my.jobstreet.com/job/82179501?type=standard&ref=search-standalone&origin=jobCard#sol=6d0812566b1a6d14ea21e644174efec0c05d4139
Administrative Executive - Operation,Race Dental,Kuala Lumpur,Data Entry & Word Processing (Administration & Office Support),Full time,"RM 3,000 – RM 3,500 per month","Administrative Executive - Operation Location: KL Eco City, Kuala Lumpur. Next to Abdullah Hukum LRT Station. Compulsory: Demonstrated experience in a similar role. Relevant course/s completed What you’ll be doing: Prime Function Assist in the organization of case-related planning and operation of Race Dental Pty Ltd through effective use of established systems to schedule inbound work and facilitate production task workload to meet client expectation. Key Responsibilities Facilitate case entry of digitally received orders through a range of intraoral scanner systems and analogue submission forms into the organization's production system. Accurately manage the tasks and responsibilities of technicians to meet production milestones. Make certain all cases feature an 'up-to-date' task list and correct data where required. Ensure all orders are accepted and completed to the correct specification within the required timeframe. Manage the workflow schedule of cases from the point of receipt to the point of delivery. Effectively communicate with other members of the organization to ensure workflow expectations are met. Conduct additional administrative duties, such as purchasing functions. Expected Outcomes Identify problems at the point of case receipt and work to resolve or escalate. Assist in managing the workflow across departments and locations to meet turnaround times and resolve problems when necessary if delays occur. Use and maintain records using the assigned laboratory management software. Communicate production status to management on a daily basis and maintain an ‘on time’ production delivery. Build positive working relationships with each department to achieve enhanced productivity. Perform data entry duties to record case arrivals either physically or digitally, and schedule for completion. Assist with preparing monthly order suggestions with a just-in-time methodology. What you need to have: (Requirements) Solution-oriented with the ability to problem solve Highly organized and detail-oriented Good communication skills Good organizational skills to prioritize tasks and meet deadlines Self-motivated, positive and willing to learn Able to maintain strict confidentiality and uphold the integrity of the company A plus point for those who can start immediately or short notice! Dental industry experience is a bonus but definitely not essential. Please note that all applications will be treated confidentially and ONLY SHORTLISTED CANDIDATE(S) WILL BE NOTIFIED",https://my.jobstreet.com/job/82372918?type=standard&ref=search-standalone&origin=jobCard#sol=7ccb1c0e1b0ca9233030dc96f6a1592ec4026fda
Operations and Analytics Associate (Remote Full-Time),Springroll,Kuala Lumpur,Digital & Search Marketing (Marketing & Communications),Full time,$15 – $18 per hour (USD),"Job Description: We are seeking an Operations and Analytics Associate to support strategic and operational initiatives. This role ensures smooth execution of workflows, tracks key priorities, and provides actionable insights to aid decision-making. The ideal candidate is detail-oriented, proactive, and thrives in dynamic environments. Key Responsibilities: Manage daily Slack message tracking, identify critical priorities, and escalate as needed. Oversee operational workflows, including invoicing and reporting, to maintain efficiency. Collaborate on process improvement projects such as workflow automation and data system enhancements. Analyze data to provide insights and recommendations for improving team performance and operations. Document workflows and processes to ensure consistency and efficiency. Qualifications: Bachelor’s degree in Business Administration, Operations Management, or Data Analytics preferred. Proficiency in Excel, Google Sheets, and data visualization tools (e.g., Tableau, Power BI). Strong analytical and critical thinking skills. Excellent organizational and communication skills. Languages: Conversational English and Mandarin are required. Why Work with Us? Fully remote position, enabling work from anywhere with a stable internet connection. Opportunities to work with a globally distributed team in a dynamic and collaborative environment. Competitive hourly pay with room for growth based on performance.",https://my.jobstreet.com/job/82354286?type=standard&ref=search-standalone&origin=jobCard#sol=9c769e659c313827b2d3bc082517d199f5bda5c0
Certified Data Centre Operation Specialist - Training Program,Selangor Human Resource Development Centre (SHRDC),"Shah Alam, Selangor",Networks & Systems Administration (Information & Communication Technology),Full time,,"Kickstart Your Tech Career with Our Graduate Competency Program! Are you a recent graduate eager to launch your career in technology? Our Graduate Competency Program is designed to equip you with the essential skills and knowledge to thrive in the tech industry. This paid training program guarantees a job placement upon successful completion of the training. Program Overview: This course provides participants with comprehensive knowledge of data center operations and maintenance (O&M), focusing on architecture and network systems. The curriculum prepares participants for data center roles and covers Standard Operating Procedures (SOPs) for daily operations, safety maintenance, and emergency response. Duration: 2 months at SHRDC Monthly allowance provided during training Who Can Apply? Malaysian Graduates with a Diploma/Bachelor’s degree in Electrical & Electronics, Mechatronics, Mechanical Engineering, or equivalent fields What Happens After Training? Guaranteed job placement upon successful completion of the program Competitive salary and growth opportunities Certifications GAMASKY CERTIFIED DATA CENTRE OPERATOR Program Start: April 2025 About us Selangor Human Resource Development Centre (SHRDC) is a leading provider of training and development services in the Information & Communication Technology industry. Our mission is to empower individuals and organisations with the skills and knowledge they need to thrive in the digital age. With a strong focus on practical, industry-relevant training, we are dedicated to helping our trainees succeed in their careers. Apply now for this exciting opportunity to join our training program in Certified Data Center Operation Specialist!!",https://my.jobstreet.com/job/82253842?type=standard&ref=search-standalone&origin=jobCard#sol=b330c331dbe096c9eb759121fa439393b560caa6
Chargeman - Data Centre (Network Facility Central Operation),U Mobile Sdn Bhd,"Subang Jaya, Selangor",Electrical/Electronic Engineering (Engineering),Full time,,"Life at U Mobile We are Passionate, Innovative, Trustworthy, Team-Oriented & Fun-Loving. At U Mobile, we are always on the lookout for great talents and passionate individuals to join our growing team. Let’s start your journey with an award-winning organization! #UnbeatableCareerAwaits Top Reasons To Join Us! • Awarded For o Most Preferred Employers in Telecommunication Industry (2022, 2023 & 2024) o Bronze Winner in Cross-Generational Workforce Engagement (2024) o Gold Winner for Excellence in Workplace Culture (2021) • Comprehensive medical, dental, optical and insurance benefits • Flexi working hours arrangements • Staff Line & Device Subsidy • Smart Casual Attire • Child Parental Care Leave • Convenient location with access to public transport (Imbi Monorail/Bukit Bintang MRT) • Special employee discounts for selected F&B Brands Job Summary The LV Chargeman (Low Voltage) will oversee the operation, maintenance, and troubleshooting of LV electrical systems within Telecommunication Operating Centre (TOCs) on a rotating shift schedule. This role is essential to ensuring uninterrupted power supply and system functionality within TOCs and requires adherence to safety and regulatory standards in electrical operations. The Day-To-Day Activities Perform routine checks, maintenance, and testing on all LV electrical equipment, including switchboards, circuit breakers, lighting, power distribution units (PDUs), and uninterruptible power supply (UPS) systems. Conduct inspections at the start and end of each shift to ensure optimal functionality of critical electrical components. Diagnose and resolve electrical faults or malfunctions swiftly to avoid operational disruptions during each shift. Respond to emergency breakdowns and outages during shifts, coordinating with other team members to restore power and services promptly. Implement scheduled preventive maintenance activities to enhance the reliability and efficiency of TOC electrical systems. Record corrective actions and ensure issues are followed up across shifts for continued system stability. Maintain accurate shift logs, detailing maintenance activities, repairs, system status, and any issues requiring follow-up. Conduct thorough handover briefings to incoming shift personnel, ensuring seamless continuity in operations and addressing any outstanding tasks. Adhere to all safety protocols and regulatory standards, including lockout/tagout procedures, to protect personnel and equipment. Ensure compliance with the local electrical code and conduct safety checks on systems and components regularly. About You • Certification: Must hold a valid Chargeman certification, minimum AO grade, issued by Suruhanjaya Tenaga (Energy Commission of Malaysia). • Experience: At least 3 years of experience in electrical maintenance within critical facilities or telecommunications environments. • Technical Knowledge: Proficient in LV electrical systems, Rectifier systems, UPS systems, power distribution units, and emergency power procedures. What’s Next ? Once you have applied online, our team will review your application and due to a high volume of applications, only shortlisted candidates will be notified.",https://my.jobstreet.com/job/82119200?type=standard&ref=search-standalone&origin=jobCard#sol=a3be70ea1bf1169d1ed8db547043525e510a3210
"Data Governance Analyst, Asia",QBE ASIA SERVICES SDN. BHD.,"Petaling Jaya, Selangor",Database Development & Administration (Information & Communication Technology),Full time,,"The purpose of this role is to develop and embed data governance capabilities, ensuring data security and accessibility. The role involves creating data management plans, supporting data quality management, and providing analysis and reporting on data quality and governance within the organisation. The opportunity: Implementation of the long-term data excellence strategy. Management of data governance activities and tasks to completion by collaborating with key stakeholders. Development and management of policies, processes and standards regarding data. Communication and coordination of Data Governance Council and Committee Members. Ensure every data asset is catalogued in Collibra and ownership is assigned to a responsible party. Develop, document and embed data governance processes across the organisation. Communicate reasons for data issues to technical and non-technical users. Lead the implementation of Collibra and provide the organisation with a comprehensive knowledge base. Develop awareness of the Information Technology strategy to align efforts. Actively coach and develop more junior team members. About You: Experience producing specifications for user approval and technical use. Experience using structured analytical techniques. Experience in data management with a business or IT operational background. Hands-on experience with database tools and languages (SQL/ PL-SQL/ Oracle/ Sybase). Previous experience in insurance, preferably Lloyd's based. Solid experience in customer-facing/support roles. Solid experience training end users in data usage. Strong experience in working with business representatives to document requirements. Experience with various methods and software tools for data analysis. Qualifications: Tertiary Degree or equivalent combination of education and work experience. About QBE What if you could have a positive impact – at work and in the world? At QBE, we’re enabling a more resilient future – for our customers, communities, environment, and for our people. We’re building momentum to achieve something significant and know our people are at the centre of our success. Our industry offers interesting and varied careers where you can help people to protect what matters most. As part of the QBE team, you’ll get to spend every day working with people who are passionate, talented and kind. And with more than 13,000 people working across 27 countries, our scale means we’re big enough for your ambitions, yet small enough for you to make a real impact. QBE Asia’s operations is part of the QBE International Division, and has had a presence in Asia for more than 130 years with offices in: Singapore, Hong Kong & Macau, Malaysia and Vietnam. We continue to be recognised for our ongoing focus on digital innovation to deliver exceptional value and operational excellence for our customers, business partners, people and the community. We support ESG efforts through the QBE Foundation, which helps to create strong, resilient and inclusive communities, by focusing investment and efforts on two key areas where we believe we can have the greatest impact – climate resilience and inclusion. Benefits Excited to share our comprehensive benefits package at QBE! 🌟 🌟 Flex and hybrid working options 🏡 Work from home policy 👨‍👩‍👧 Paternity leaves matching with maternity leave 🧘‍♀️ Well-being programs 💰 Pensions 🩺 Medical benefits 🌍 Globally, access to online learning via LinkedIn Learning 👪 On top of annual leaves, 3 additional days off (Family care leaves), Study leave 🎁 Internal Appreciation program with points to redeem nice merchandize and life experiences Join us and enjoy a work environment that values your well-being and personal growth! #EmployeeBenefits #WorkLifeBalance #CareerDevelopment Join us now, so you can be part of our success – and we can be part of yours. Your career at QBE — Let’s make it happen.",https://my.jobstreet.com/job/82381597?type=standard&ref=search-standalone&origin=jobCard#sol=f7d8c4cc31db0c6cf687237de0d68d57b9216c1f
Process Executive - HR Data & Operation,Infosys (Malaysia) Sdn. Bhd.,"Petaling, Selangor",Consulting & Generalist HR (Human Resources & Recruitment),Full time,,"About Us Infosys is a global leader in next-generation digital services and consulting. We enable clients in more than 50 countries to navigate their digital transformation. With over four decades of experience in managing the systems and workings of global enterprises, we expertly steer our clients through their digital journey. We do it by enabling the enterprise with an AI-powered core that helps prioritize the execution of change. We also empower the business with agile digital at scale to deliver unprecedented levels of performance and customer delight. Our always-on learning agenda drives their continuous improvement through building and transferring digital skills, expertise, and ideas from our innovation ecosystem. Infosys is an equal opportunity employer and all qualified applicants will receive consideration without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status, spouse of protected veteran, or disability. Overall Responsibilities: The HR Shared Services Administrator delivers administrative support to the organization on various HR subject matters. This individual is responsible for supporting HR initiatives, in support of organization growth. This position focuses on administration and transactional activities within the HR Shared Services department. They provided direct administrative support to senior HR employees in the HR Shared Services department and works cooperatively with team members to support completing the HR department objectives. Provides direct support to company employees, other HR groups and company management as part of a centralized function to handle a variety of HR-related transactions. Receives and responds to requests concerning HR policies/programs. Appropriately routes requests from employees to others for additional information. May respond to practices inquiries via online resources and/or telephone. Processes various paper and electronic forms related to documenting human resources activities such as new-hire onboarding, change-of-status, performance evaluations, benefits, termination of employment, etc. Inputs employee personal data into human resources information/computer system (HRIS) database and/or documents activities as requested. Specific Responsibilities: - Act as point of contact for all escalated HR related queries from employees and partners. Organise and maintain employee records in a HR Shared Services hub. Co-ordinate administration for HR projects & participate in HR audits. Co-ordinate HR projects, meetings and training seminars. Manage Employee Life cycle processed as per approved guidelines: Initiate Hire and creating employee profile in Workday Process Job change transaction in Workday (Reporting change, organization change, confirmation, promotion, Transfer, etc) Process Termination Issue transactional letters Manage standard queries thru Case Management system for daily operation. Manage and maintain e-filing management system. Support Senior & Team Lead as & when required. Education/Experience: Candidate must possess at least a Higher Secondary/STPM/""A"" Level/Pre-U, Bachelor's Degree, Post Graduate Diploma, Professional Degree, Master's Degree, Business studies/ Administration/ Management or equivalent. 1-2 years related experience in shared service environment preferably within human resources function. Demonstrate knowledge of basic office procedures & human resources function Demonstrates knowledge or experience in human resources & cases management system -SAP/Workday Demonstrate effective and stable interpersonal relationship with internal and external parties. Fluent in English. Proficiency in a second language would be an advantage. Proven experience in similar human resources positions Proven work experience in a similar position. Proven administrative support experience. Hand on experience with HR software, like HRIS Standard career level descriptor for job level: Acquires job skills. Completes routine tasks. Works under close supervision Receives detailed work instructions. Learns about policies and procedures. Needs limited judgement. Little or no decision making. Typically requires entry-intermedia level of related experience. Knowledge, skills and attributes: Resourceful, problem-solving aptitude and thorough knowledge of HR procedures and policies Strong administration background Meticulous attention to detail Hand on experience with HR software, like HRIS PC literacy and experience with MS Office applications Basic knowledge of labour legislation Written and verbal communication skills Excellent organizational and time-management skills Teamwork skills Manage time and prioritize a multitude of concurrent tasks, while ensuring deadlines are being met Utilize excellent verbal, written and inter-personal communication skills to establish and maintain a good rapport with co-workers, supervisors and Business Units Familiarity with Microsoft Office required Strong process and systems skills Proficiency with numbers and strong attention to detail Strong interpersonal, and verbal and written communication skills Strong organization and follow-through skills",https://my.jobstreet.com/job/81421923?type=standard&ref=search-standalone&origin=jobCard#sol=a37cc3048b00de78092d640d3531c8d00de947ac
