Course Name,Provider,Skills Gained,Rating & Reviews,Level & Duration,Course Image,Provider Image,Course Link
"Brand Management: Aligning Business, Brand and Behaviour",Brand Management: Aligning Business,"Brand Management, Branding, Brand Strategy",Brand and Behaviour free Course by University of London,1 - 3 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/9a/eaaf20143211e5865e25d5c1659a56/MOOC-logo_wide.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/fb/b28a301e0211e8a40e23e4176c8e4a/UoL-Logo_180x180.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/learn/brand
Fundamentals of Business Analysis,Starweaver,"Business Analysis, Scope Management, Business Requirements",4.5 stars,1 - 4 Weeks,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/66/8d254fbadb48769b391f3a2ed3acb5/Logo-image.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/bc/b58dfe61164dfbbea884fddab39456/5.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/learn/fundamentals-of-business-analysis
Business and Financial Modeling,University of Pennsylvania,"Risk Modeling, Financial Statements, Probability Distribution",4.5 stars,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/d9/396b60b32c11e595760b3f021227e6/B_FModelingSpecializationThumbnail.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/a2/66aaaad14d426fa9798ed714b3d0e5/UniversityofPennsylvania_Vertical_RGB_coursera-cert.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/wharton-business-financial-modeling
Certified Business Analysis Professional™ (CBAP®),Starweaver,"Requirements Elicitation, Business Analysis, Backlogs",4.7 stars,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/68/2a592640bf464281adb534ade82ecf/Logo-image-17-.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/bc/b58dfe61164dfbbea884fddab39456/5.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/certified-business-analysis-professional-cbap
Strategic Business Analytics,ESSEC Business School,"Marketing Analytics, Business Analytics, Forecasting",4.4 stars,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/59/16b7204df411e8aca23ff92fec7c60/vignette-DIGITAL-BUSINESS.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-university-assets.s3.amazonaws.com/a6/1e4ab0006811e588a83f1402502e3b/N_EssecBusinessSchool_HDcoursera.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/strategic-analytics
International Business I,University of New Mexico,"Social Sciences, International Relations, Political Sciences",4.7 stars,1 - 3 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/c3/2ccd30016711e488e055d2493cbf7d/globe_magnify_glass.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-university-assets.s3.amazonaws.com/8b/80ffc01f5011e5bac7a71557814a9f/UNM_Logo_Vert_Coursera.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/learn/international-business
Introduction to Business Analytics,Tableau Learning Partner,"Tableau Software, Business Analysis, Business Process",4.7 stars,1 - 4 Weeks,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/d8/b334cc8f594925b4ff59685193d332/1080x1080-Course-1_-Intro-to-BA.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/fe/d443d4baf8419a919a5a0e98e0da28/Untitled-design-1-.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/learn/introduction-to-business-analytics
Data Analysis and Visualization with Power BI,Microsoft,"Dashboard, Power BI, Data Storytelling",4.7 stars,1 - 3 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/09/dfca8912e2441eb1795911a0e67d5e/Course-5.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/cc/61dbdf2c1c475d82d3b8bf8eee1bda/MSFT-stacked-logo_FINAL.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/learn/data-analysis-and-visualization-with-power-bi
Automation Business Analysis - Concepts and Principles,UiPath,"Requirements Management, Robotic Process Automation, Requirements Elicitation",4.7 stars,1 - 3 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/f0/11ccd6f2954aa8833b9758e9d58fc5/UiPath_IIBA_co_brand_logo_square--1200x1200-.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/e3/57b28a6ab34d2eac38731d97abea07/Square_logo_for_partner_landing_page_360x360.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/learn/automation-business-analyst
Google AI Essentials,Google,"Generative AI, Artificial Intelligence and Machine Learning (AI/ML), Productivity Software",4.7 stars,1 - 3 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/3c/fc877b66e24a9785daec760d848b5b/Google_Caroline_149.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=320,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/4a/cb36835ae3421187080898a7ecc11d/Google-G_360x360.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/learn/google-ai-essentials
IBM Data Analyst,IBM,"Data Storytelling, Dashboard, Data Visualization Software",4.6 stars,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/63/baf9bea98641aeb8fd36a7b1291791/DA-PC_Image.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/bb/f5ced2bdd4437aa79f00eb1bf7fbf0/IBM-Logo-Blk---Square.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/professional-certificates/ibm-data-analyst
"BI Foundations with SQL, ETL and Data Warehousing",BI Foundations with SQL,"Data Warehousing, SQL, Extract, Transform, Load",ETL and Data Warehousing Specialization by IBM,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/27/a156f51493441cb45d0a9ec83b22f9/ETL-Specialization-1200x1200.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/bb/f5ced2bdd4437aa79f00eb1bf7fbf0/IBM-Logo-Blk---Square.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/bi-foundations-sql-etl-data-warehouse
Business Analysis Process,Tableau Learning Partner,"Requirements Elicitation, Business Analysis, Business Metrics",4.6 stars,1 - 4 Weeks,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/a0/60d7af6ab446c3869b3c0b7ff80e2b/1080x1080-Course-2_-BA-process.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/fe/d443d4baf8419a919a5a0e98e0da28/Untitled-design-1-.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/learn/business-analysis-process
Business Foundations,University of Pennsylvania,"Operations Management, Return On Investment, Operational Efficiency",4.7 stars,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d396qusza40orc.cloudfront.net/phoenixassets/wharton-business-foundations/wharton-business-foundations-logo.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/a2/66aaaad14d426fa9798ed714b3d0e5/UniversityofPennsylvania_Vertical_RGB_coursera-cert.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/wharton-business-foundations
IBM Data Science,IBM,"Dashboard, Data Visualization Software, Data Wrangling",4.6 stars,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/23/22bc54f77f45a2b057f4ff518d272f/iStock-1169539468.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/bb/f5ced2bdd4437aa79f00eb1bf7fbf0/IBM-Logo-Blk---Square.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/professional-certificates/ibm-data-science
Business Analytics with Excel: Elementary to Advanced,Johns Hopkins University,"Risk Modeling, Regression Analysis, Microsoft Excel",4.8 stars,1 - 3 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/66/e2793ae80742ccac9bdebe7f538a1c/excel-g9ac6b342d_1920.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/93/57fd6a96044c4bad3139afd3e87fd6/jhu-shield.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/learn/business-analytics-excel
Excel Skills for Business: Essentials,Macquarie University,"Microsoft Excel, Data Visualization, Spreadsheet Software",4.9 stars,1 - 3 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/e9/14e752193046c78641bb4a48a01e57/ICON-1.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/6a/7d04bc16dd4f3a807dfcd8e30f338a/MQ_INT_VER_RGB_POS-1-.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/learn/excel-essentials
Business English: Networking,University of Washington,"Business Correspondence, Professional Networking, Writing",4.7 stars,1 - 3 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/eb/ab2c80ae6211e58c40eb9fd4768fa7/1_intro.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-university-assets.s3.amazonaws.com/8c/ff2f50afdf11e5ae9d8158e68cbd96/UW_square_180x180.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/learn/business-english-intro
Excel Skills for Business,Macquarie University,"Microsoft Excel, Dashboard, Excel Formulas",4.9 stars,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/a5/5fe03ce0bd4774b8025536110a845e/04.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/6a/7d04bc16dd4f3a807dfcd8e30f338a/MQ_INT_VER_RGB_POS-1-.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/excel
Emotional and Social Intelligence,University of California,"Active Listening, Emotional Intelligence, Empathy",Davis,1 - 4 Weeks,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/50/1828fc6cc245219ad88227f21a7a28/SKL1100_1200x1200.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-university-assets.s3.amazonaws.com/66/4d1f6067b511e599c247e28e57110c/Logo-B-for-Coursera.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/learn/emotional-and-social-intelligence
GenAI for Executives & Business Leaders: An Introduction,IBM,"Generative AI, Data Ethics, Artificial Intelligence",4.7 stars,1 - 4 Weeks,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/3a/b6cb2407ee4133913e4e7e1d53f752/2023_09_11_slowell_ai_academy_ks_kv_0166.fac5026.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/bb/f5ced2bdd4437aa79f00eb1bf7fbf0/IBM-Logo-Blk---Square.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/learn/generative-ai-for-executives-business-leaders-introduction
Key Technologies for Business,IBM,"Cloud Computing Architecture, Cloud Services, Cloud Security",4.7 stars,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/93/1543b8c7d64dad864ca79e876a065d/Key-Technology-Foundations-1-.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/bb/f5ced2bdd4437aa79f00eb1bf7fbf0/IBM-Logo-Blk---Square.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/key-technologies-for-business
Business English Communication Skills,University of Washington,"Negotiation, Proposal Writing, Presentations",4.8 stars,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/6e/ecb6c0affa11e5bfec591131c93482/SpecializationImg_600x600.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-university-assets.s3.amazonaws.com/8c/ff2f50afdf11e5ae9d8158e68cbd96/UW_square_180x180.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/business-english
Reinforcement Learning,University of Alberta,"Reinforcement Learning, Machine Learning, Sampling (Statistics)",Alberta Machine Intelligence Institute,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/dc/b5498424c848f8bf2b471b23039b3b/RL-green-square-27-_1_.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/e3/1a43c174de4cd1b136a54aa9c41a54/280759_Coursera_Profile_Image_360x360.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/reinforcement-learning
Foundations of Management,IESE Business School,"Financial Statement Analysis, Financial Statements, Income Statement",4.8 stars,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/b6/96b4764e6d4bd4aff87753d1a7dd84/Medium-Resolution-iStock-886618216.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/a6/1f2bbec3b14f3f93d9b4592f0ae158/IESE-logo-360x360.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/foundations-management
Meta Data Analyst,Meta,"Data Storytelling, Business Metrics, Key Performance Indicators (KPIs)",4.7 stars,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/4d/b27d3d4fcc42f4b1f7e3cbc46e1dd6/Specialization_Meta-Data-Analyst.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/73/e03b13a8e44df9b19eb279e5506396/360-x-360.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/professional-certificates/meta-data-analyst
Tableau Data Analyst Certification Preparation,SkillUp EdTech,"Dashboard, Data Storytelling, Tableau Software",4.6 stars,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/9d/2c03ffb0b14e50bdfa40d510f67cd5/Specialization-Tableau-Data-Analyst-Certification-Preparation.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/57/2f1c35bd4a4a6d94bde7d622267b9c/Partner-landing-page-Logo-2.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/tableau-data-analyst-certification-preparation
Excel to MySQL: Analytic Techniques for Business,Duke University,"Data Storytelling, Database Design, Dashboard",4.6 stars,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d2j5ihb19pt1hq.cloudfront.net/sdp_page/s12n_logos/Duke_ExceltoMySQLGetty529354813.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-university-assets.s3.amazonaws.com/6d/3cb3e06c357d40ef60000fb3d12d72/dukesquare_blue.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/excel-mysql
Meta Marketing Analytics,Meta,"Data Storytelling, Business Metrics, Key Performance Indicators (KPIs)",4.7 stars,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/80/73b991e66745b2bd90066bd308e8fa/MA_Specialization_Logo.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/73/e03b13a8e44df9b19eb279e5506396/360-x-360.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/professional-certificates/facebook-marketing-analytics
IBM & Darden Digital Strategy,University of Virginia Darden School Foundation,"Strategic Thinking, Digital Transformation, Business Strategy",IBM,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/1e/9830d71e1d48ba8b883e3912b9a144/IBM-Digital-Strategy_Specialization_600x600b.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/d4/6c1c1ee0ca48c5993298bb2e0c7f46/Darden_Foundation_Monogram_360x360.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/digital-strategy
Professional Skills for the Workplace,University of California,"Problem Solving, Active Listening, Growth Mindedness",Davis,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/4f/a1147ade3a4665854c3d880bdedf76/SKL1103_1200x1200.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-university-assets.s3.amazonaws.com/66/4d1f6067b511e599c247e28e57110c/Logo-B-for-Coursera.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/professional-skills-for-the-workplace
Data Modeling in Power BI,Microsoft,"Data Analysis Expressions (DAX), Data Modeling, Star Schema",4.2 stars,1 - 4 Weeks,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/04/af996642ff4bb5a37c165fb4a6ccc1/Course-4.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/cc/61dbdf2c1c475d82d3b8bf8eee1bda/MSFT-stacked-logo_FINAL.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/learn/data-modeling-in-power-bi
Business Writing,University of Colorado Boulder,"Business Writing, Business Communication, Writing",4.8 stars,1 - 4 Weeks,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/ec/c9bc70267211e6ba0837975d75ec8e/specialization-logo.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/a6/7035b7e00b401383be4e5856b8bdaa/Boulder-FL-VERT-B---cropped.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/learn/writing-for-business
IBM AI Foundations for Business,IBM,"Data Mining, Artificial Intelligence, Generative AI",IBM,1 - 3 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/bb/a0b5642d924caabb6101aa7e1afa66/IBM-AI-Foundations-for-Business.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/58/a71c3f9f7342cd862014a6b2d50899/IBM-Logo-Blk---Square.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/ibm-ai-foundations-for-business
Business Strategy,University of Virginia,"Growth Strategies, Business Strategy, Strategic Thinking",4.8 stars,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d2j5ihb19pt1hq.cloudfront.net/sdp_page/s12n_logos/UVA_Businessstrategy_Getty183489780.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-university-assets.s3.amazonaws.com/f2/9b83af4f4a200e807feeb2969f02c9/uva_logo.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/business-strategy
Future Ready Company,London Business School,"Corporate Sustainability, Environmental Social And Corporate Governance (ESG), Digital Transformation",4.7 stars,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/63/f501e8d8fd4b8bbf599c219bacf4fa/logo_spec.jpeg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/c3/076890e3fe469e99cae21d73cc9e28/LBS_logo.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/future-ready-company
Business Analytics,University of Pennsylvania,"People Analytics, Data-Driven Decision-Making, Human Capital",4.6 stars,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d2j5ihb19pt1hq.cloudfront.net/sdp_page/s12n_logos/Penn_BusinessAnalytics_Istock49060600.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/a2/66aaaad14d426fa9798ed714b3d0e5/UniversityofPennsylvania_Vertical_RGB_coursera-cert.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/business-analytics
IBM Data Warehouse Engineer,IBM,"Data Warehousing, SQL, Extract, Transform, Load",4.7 stars,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/da/507477bbb74db4b7f98d1d50f15cbb/IBM-DW-Eng-PC-Coursera-Final-1-.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/bb/f5ced2bdd4437aa79f00eb1bf7fbf0/IBM-Logo-Blk---Square.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/professional-certificates/data-warehouse-engineering
Introduction to Business,University of California,"Search Engine Marketing, Business Planning, Financial Statements",Irvine,1 - 3 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/f0/505c854aa4444b9b1196ffe294f15c/intro-to-business_coursera-spec_600x600.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-university-assets.s3.amazonaws.com/39/31c7a00bb411e4b2adb7c560fb2da9/UCI_MB_PI_WM_300x300_YellowonBlue.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/business-introduction
