Course Name,Provider,Skills Gained,Rating & Reviews,Level & Duration,Course Image,Provider Image,Course Link
Generative AI: Introduction and Applications,IBM,"Generative AI, ChatGPT, OpenAI",4.7 stars,1 - 4 Weeks,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/b0/ca7b7874b64bce8ff67a727e8f7cc4/GenAI_Logo-Image-2_1200x1200pxl-copy.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/bb/f5ced2bdd4437aa79f00eb1bf7fbf0/IBM-Logo-Blk---Square.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/learn/generative-ai-introduction-and-applications
Generative AI for Educators & Teachers,Vanderbilt University,"Generative AI, ChatGPT, Ideation",4.8 stars,1 - 3 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/6c/16f645b431446db2f9bccdaefef9e3/teaching3.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/89/63fef0315140268d5c0f66eee8e85e/VU_360x360.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/generative-ai-for-educators-teachers
IBM AI Developer,IBM,"Generative AI, Software Development Life Cycle, Unit Testing",4.6 stars,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/f3/2b860471b441f38659038b5ce24c1e/image-1-1-.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/bb/f5ced2bdd4437aa79f00eb1bf7fbf0/IBM-Logo-Blk---Square.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/professional-certificates/applied-artifical-intelligence-ibm-watson-ai
Preparing for Google Cloud Certification: Cloud Engineer,Google Cloud,"Cloud Infrastructure, Kubernetes, Google Cloud Platform",4.7 stars,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/64/b30013147f4398b756ee843ce9895c/Option-1_1.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/74/fa9028074941789429dfc1d1b71ddf/gc-logo-360x360.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/professional-certificates/cloud-engineering-gcp
Prompt Engineering,Vanderbilt University,"ChatGPT, Ideation, Verification And Validation",4.8 stars,1 - 3 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/16/5e0361da674644abdad374133539d2/sparc_600.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/89/63fef0315140268d5c0f66eee8e85e/VU_360x360.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/prompt-engineering
Google Cloud Database Engineer,Google Cloud,"Cloud Infrastructure, Application Deployment, Infrastructure As A Service (IaaS)",4.7 stars,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/ee/ab61e2b9f9418c9ea7aa0d26044599/super-cloud-coursera-logo.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/74/fa9028074941789429dfc1d1b71ddf/gc-logo-360x360.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/google-cloud-database-engineer
Machine Learning,DeepLearning.AI,"Unsupervised Learning, Supervised Learning, Artificial Intelligence and Machine Learning (AI/ML)",Stanford University,1 - 3 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/3a/9d2a7af297483a845340bcfbac6f1e/MLS.course-banners-01_Course-Logo-.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/b4/5cb90bb92f420b99bf323a0356f451/Icon.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/machine-learning-introduction
AI For Everyone,DeepLearning.AI,"Data Ethics, Market Opportunities, Artificial Intelligence and Machine Learning (AI/ML)",4.8 stars,1 - 4 Weeks,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/41/763803169e4d31a5e7611bc928124b/Course-Logo.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/b4/5cb90bb92f420b99bf323a0356f451/Icon.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/learn/ai-for-everyone
AI Agents and Agentic AI in Python: Powered by Generative AI,Vanderbilt University,"ChatGPT, Generative AI, Artificial Intelligence and Machine Learning (AI/ML)",4.8 stars,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/31/1ce8cdc4d2479ab810e34fd311247b/juleswhite_3d_colorful_volumeric_organic_rounded_vibrant_highly_af4ef28f-938c-4a47-b26d-610a4e0159c3.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/89/63fef0315140268d5c0f66eee8e85e/VU_360x360.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/ai-agents-python
Agentic AI and AI Agents: A Primer for Leaders,Vanderbilt University,"Artificial Intelligence, Artificial Intelligence and Machine Learning (AI/ML), Business Process Automation",4.7 stars,1 - 4 Weeks,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/87/f53a62e6c84b5c9be99db814e19f00/juleswhite_3d_colorful_volumeric_organic_rounded_vibrant_highly_ed068faa-2a26-4d84-94b6-5cbfb2614a39.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/89/63fef0315140268d5c0f66eee8e85e/VU_360x360.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/learn/agentic-ai
ChatGPT + Excel: AI-Enhanced Data Analysis & Insight,Vanderbilt University,"Data Storytelling, ChatGPT, Excel Macros",4.8 stars,1 - 3 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/97/34c40d3e7646a0bf428528893f082e/juleswhite_3d_colorful_volumeric_organic_rounded_vibrant_highly_8472175d-e1bb-49e7-a76f-40d8aac79630.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/89/63fef0315140268d5c0f66eee8e85e/VU_360x360.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/chatgpt-excel
Introduction to Generative AI,Google Cloud,"Generative AI, Application Development, Artificial Intelligence",4.7 stars,1 - 4 Weeks,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/63/b72069efbc42a689ccd470cfecafd9/unnamed.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/74/fa9028074941789429dfc1d1b71ddf/gc-logo-360x360.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/learn/introduction-to-generative-ai
IBM Full Stack Software Developer,IBM,"Istio, Node.JS, Software Development Life Cycle",4.6 stars,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/18/2aa16c328a457cb910aa933bf2cd87/Professional-Certificate-Cloud-App.jpg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/bb/f5ced2bdd4437aa79f00eb1bf7fbf0/IBM-Logo-Blk---Square.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/professional-certificates/ibm-full-stack-cloud-developer
Agentic AI and AI Agents for Leaders,Vanderbilt University,"ChatGPT, Generative AI, Artificial Intelligence",4.8 stars,1 - 3 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/76/09db8c9e6d48238a2fad3589241fbb/juleswhite_3d_colorful_volumeric_organic_rounded_vibrant_highly_6e1e9154-a897-4822-99f5-9d2eda02aed1.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/89/63fef0315140268d5c0f66eee8e85e/VU_360x360.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/ai-agents-for-leaders
Building AI Cloud Apps with Microsoft Azure,Microsoft,"Cloud Development, Image Analysis, Anomaly Detection",4.4 stars,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/9c/56f348d8be4f00b2c8f6413a90d0fc/Building-AI-Cloud-Apps-with-Microsoft-Azure-.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/cc/61dbdf2c1c475d82d3b8bf8eee1bda/MSFT-stacked-logo_FINAL.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/building-ai-cloud-apps-microsoft-azure
ChatGPT for Project Management - Leveraging AI for Success,Vanderbilt University,"ChatGPT, Project Planning, Generative AI",4.8 stars,1 - 3 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/0c/d5299e636b4123b06da6a96d725b04/juleswhite_3d_colorful_volumeric_organic_rounded_vibrant_highly_4e1c026e-e7f1-4f4a-91ad-881c0ae23500.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/89/63fef0315140268d5c0f66eee8e85e/VU_360x360.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/chatgpt-project-management
Introduction to Generative AI Learning Path,Google Cloud,"Generative AI, Data Ethics, Artificial Intelligence",4.6 stars,1 - 3 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/72/503a97ff6345ff81c9cddc7b57f0be/gc-logo-1000x1000.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/74/fa9028074941789429dfc1d1b71ddf/gc-logo-360x360.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/introduction-to-generative-ai
Preparing for Google Cloud Certification: Cloud DevOps Engineer,Google Cloud,"Site Reliability Engineering, Cloud Infrastructure, Kubernetes",4.7 stars,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/3d/9de77ef69f4fcc97b4aaa8a9958183/devops.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/74/fa9028074941789429dfc1d1b71ddf/gc-logo-360x360.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/professional-certificates/sre-devops-engineer-google-cloud
Architecting with Google Compute Engine,Google Cloud,"Cloud Infrastructure, Google Cloud Platform, Identity and Access Management",4.7 stars,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/6a/75d00056d811e7aae86b0ee90dd46b/hero-2.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/74/fa9028074941789429dfc1d1b71ddf/gc-logo-360x360.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/gcp-architecture
Deep Learning,DeepLearning.AI,"Computer Vision, Deep Learning, Image Analysis",4.8 stars,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/a4/079d5e7c7b45ac9107f22bfcfeab91/Specialization-logo.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/b4/5cb90bb92f420b99bf323a0356f451/Icon.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/deep-learning
Prompt Engineering for Educators,Vanderbilt University,"ChatGPT, Creative Problem-Solving, Generative AI",4.8 stars,1 - 3 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/be/377f6eba49478ab173ec43f4fe009a/automation.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/89/63fef0315140268d5c0f66eee8e85e/VU_360x360.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/prompt-engineering-for-educators
Preparing for Your Associate Cloud Engineer Journey,Google Cloud,"Cloud Engineering, Cloud Computing, Identity and Access Management",4.7 stars,1 - 3 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/7c/61d639bb454c60a6400b6bb506e032/ace-coursera-logo.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/74/fa9028074941789429dfc1d1b71ddf/gc-logo-360x360.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/learn/preparing-cloud-associate-cloud-engineer-exam
Generative AI Leadership & Strategy,Vanderbilt University,"ChatGPT, Ideation, Verification And Validation",4.8 stars,1 - 3 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/b0/6580869c6e4f4485849d32725077ef/gen_ai_leaders.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/89/63fef0315140268d5c0f66eee8e85e/VU_360x360.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/generative-ai-leadership-strategy
Preparing for Google Cloud Certification: Cloud Network Engineer,Google Cloud,"Cloud Infrastructure, Application Performance Management, Distributed Denial-Of-Service (DDoS) Attacks",4.7 stars,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/56/49f11fec0a4a5da3db957b0f27c4ca/network.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/74/fa9028074941789429dfc1d1b71ddf/gc-logo-360x360.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/professional-certificates/google-cloud-networking
Generative AI Automation,Vanderbilt University,"ChatGPT, Ideation, Verification And Validation",4.8 stars,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/84/4f34d5cfe44ae1830dc548fdf39084/automation2.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/89/63fef0315140268d5c0f66eee8e85e/VU_360x360.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/generative-ai-automation
Microsoft Copilot: Your Everyday AI Companion,Microsoft,"Customer Engagement, Data Ethics, Generative AI",4.5 stars,1 - 3 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/28/fa4d0c3629459d858faaa8989afada/Professional_Certificate_image_square.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=265,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/cc/61dbdf2c1c475d82d3b8bf8eee1bda/MSFT-stacked-logo_FINAL.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/specializations/microsoft-copilot-your-everyday-ai-companion
AI Infrastructure and Operations Fundamentals,NVIDIA,"Artificial Intelligence and Machine Learning (AI/ML), Generative AI, MLOps (Machine Learning Operations)",4.6 stars,1 - 4 Weeks,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/d9/2f871d28184c93bde086f82ce2e9e0/ai2-scaled.jpeg?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/77/9078959db5472ab81dbd883497e987/NVIDIA-360x360.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/learn/ai-infrastructure-operations-fundamentals
Preparing for Google Cloud Certification: Cloud Security Engineer,Google Cloud,"Cloud Infrastructure, Application Performance Management, Distributed Denial-Of-Service (DDoS) Attacks",4.7 stars,3 - 6 Months,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/ac/2b9afa21c2425d934f8ac83f8bdd5b/security.png?auto=format%2Ccompress%2C%20enhance&dpr=1&w=265&h=216&q=50&fit=crop,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/http://coursera-university-assets.s3.amazonaws.com/74/fa9028074941789429dfc1d1b71ddf/gc-logo-360x360.png?auto=format%2Ccompress&dpr=3&w=24&h=24,https://www.coursera.org/professional-certificates/google-cloud-security
